0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
"(3092, 104.0, 1.2545)","(4370, 104.0, 0.9664)","(2676, 104.0, 0.75046)","(6642, 104.0, 0.38927)","(4506, 104.0, 0.82088)","(2822, 104.0, 0.75908)","(6980, 104.0, 0.39443)","(11, 104.0, 1.04499)","(3697, 104.0, 0.88392)","(6642, 104.0, 0.38569)","(2035, 104.0, 0.47169)","(6642, 104.0, 0.38569)","(6783, 104.0, 0.72534)","(6642, 104.0, 0.38516)","(6642, 104.0, 0.38417)","(7218, 104.0, 0.56025)","(7218, 104.0, 0.55474)","(4351, 104.0, 0.82625)","(1530, 104.0, 0.29785)","(4908, 104.0, 0.4377)","(3697, 104.0, 0.88351)","(3092, 104.0, 1.25387)","(1192, 104.0, 0.43701)","(4370, 104.0, 0.96997)","(3092, 104.0, 1.25585)","(4506, 104.0, 0.82121)","(4506, 104.0, 0.81875)","(6642, 104.0, 0.38569)","(6642, 104.0, 0.38927)","(7148, 104.0, 0.33902)","(6529, 104.0, 0.58005)","(6529, 104.0, 0.58014)","(171, 104.0, 0.37971)","(3092, 104.0, 1.25585)","(3092, 104.0, 1.2545)","(6783, 104.0, 0.72704)","(6783, 104.0, 0.7254)","(3092, 104.0, 1.2545)","(3092, 104.0, 1.25585)","(6980, 104.0, 0.39443)","(6937, 104.0, 0.94469)","(4370, 104.0, 0.96937)","(3697, 104.0, 0.88486)","(4506, 104.0, 0.81875)","(3626, 104.0, 1.03336)","(6980, 104.0, 0.39443)","(4506, 104.0, 0.82088)","(7202, 104.0, 0.48099)","(7202, 104.0, 0.47919)","(6642, 104.0, 0.38417)","(6642, 104.0, 0.38927)","(11, 104.0, 1.04818)","(7274, 104.0, 0.54692)","(7148, 104.0, 0.33428)","(6720, 104.0, 0.31652)","(6824, 104.0, 1.36022)","(250, 104.0, 0.34253)","(5094, 104.0, 0.3351)","(7300, 104.0, 0.34545)","(4351, 104.0, 0.82625)","(5150, 104.0, 0.81019)","(1552, 104.0, 0.94937)","(226, 104.0, 0.42458)","(2737, 104.0, 0.30872)","(2716, 104.0, 0.34202)","(626, 104.0, 0.45816)","(796, 104.0, 0.42638)"
"(4370, 103.0, 0.96973)","(7202, 103.0, 0.47571)","(6712, 103.0, 0.4778)","(3092, 103.0, 1.25387)","(6642, 103.0, 0.38516)","(3697, 103.0, 0.87856)","(3155, 103.0, 0.89874)","(2930, 103.0, 1.16629)","(6642, 103.0, 0.38516)","(6980, 103.0, 0.39551)","(2930, 103.0, 1.1668)","(6961, 103.0, 0.63563)","(2930, 103.0, 1.16629)","(6961, 103.0, 0.63593)","(7202, 103.0, 0.48099)","(6642, 103.0, 0.38569)","(6642, 103.0, 0.38927)","(3092, 103.0, 1.25585)","(598, 103.0, 0.7918)","(6497, 103.0, 0.24805)","(6642, 103.0, 0.38569)","(4351, 103.0, 0.82199)","(5350, 103.0, 0.71027)","(4351, 103.0, 0.82625)","(4351, 103.0, 0.82625)","(7218, 103.0, 0.56025)","(2822, 103.0, 0.75908)","(7148, 103.0, 0.33428)","(7148, 103.0, 0.33902)","(1291, 103.0, 1.41836)","(3205, 103.0, 0.81005)","(3205, 103.0, 0.80923)","(6732, 103.0, 0.37693)","(3697, 103.0, 0.88486)","(3697, 103.0, 0.88351)","(6642, 103.0, 0.38417)","(6642, 103.0, 0.38569)","(6642, 103.0, 0.38569)","(11, 103.0, 1.04886)","(6961, 103.0, 0.63577)","(7218, 103.0, 0.55474)","(3697, 103.0, 0.88392)","(4351, 103.0, 0.82625)","(2077, 103.0, 1.04977)","(831, 103.0, 0.34459)","(3092, 103.0, 1.25585)","(4370, 103.0, 0.96937)","(3047, 103.0, 1.15743)","(3047, 103.0, 1.15613)","(3155, 103.0, 0.89874)","(6980, 103.0, 0.39948)","(3205, 103.0, 0.80923)","(6297, 103.0, 0.55801)","(3155, 103.0, 0.89777)","(832, 103.0, 0.55986)","(1767, 103.0, 0.88065)","(6611, 103.0, 0.47031)","(2930, 103.0, 1.16614)","(4370, 103.0, 0.9664)","(3092, 103.0, 1.25585)","(6622, 103.0, 0.5034)","(3697, 103.0, 0.88392)","(3267, 103.0, 1.11285)","(7055, 103.0, 0.35653)","(7010, 103.0, 0.47242)","(6476, 103.0, 0.36943)","(3270, 103.0, 0.758)"
"(6642, 102.0, 0.38569)","(4351, 102.0, 0.82199)","(3589, 102.0, 0.20878)","(4370, 102.0, 0.9664)","(3092, 102.0, 1.25476)","(6642, 102.0, 0.38927)","(6961, 102.0, 0.63577)","(6980, 102.0, 0.39948)","(3092, 102.0, 1.25476)","(3092, 102.0, 1.2545)","(3509, 102.0, 0.41334)","(7148, 102.0, 0.33428)","(3509, 102.0, 0.42047)","(7148, 102.0, 0.33341)","(2930, 102.0, 1.1668)","(7202, 102.0, 0.47919)","(7202, 102.0, 0.47571)","(3697, 102.0, 0.88486)","(4908, 102.0, 0.43832)","(6671, 102.0, 0.22205)","(3092, 102.0, 1.2545)","(4370, 102.0, 0.9664)","(5873, 102.0, 0.15842)","(3697, 102.0, 0.88486)","(3697, 102.0, 0.88486)","(7300, 102.0, 0.34125)","(7269, 102.0, 0.45395)","(1552, 102.0, 0.94869)","(1552, 102.0, 0.94791)","(3092, 102.0, 1.25387)","(7274, 102.0, 0.54692)","(7274, 102.0, 0.54753)","(6680, 102.0, 0.35395)","(6642, 102.0, 0.38417)","(6642, 102.0, 0.38569)","(4506, 102.0, 0.82166)","(4506, 102.0, 0.82121)","(3697, 102.0, 0.88351)","(1566, 102.0, 0.68963)","(11, 102.0, 1.04886)","(7202, 102.0, 0.47571)","(6642, 102.0, 0.38516)","(6642, 102.0, 0.38417)","(1291, 102.0, 1.41836)","(1291, 102.0, 1.41836)","(3697, 102.0, 0.88486)","(4351, 102.0, 0.82537)","(6529, 102.0, 0.58005)","(6529, 102.0, 0.58118)","(2822, 102.0, 0.76155)","(3092, 102.0, 1.25387)","(3449, 102.0, 1.09454)","(6783, 102.0, 0.72704)","(4506, 102.0, 0.82121)","(6234, 102.0, 0.30462)","(6961, 102.0, 0.63563)","(5900, 102.0, 0.44787)","(1404, 102.0, 0.49865)","(3092, 102.0, 1.25387)","(3697, 102.0, 0.88486)","(4691, 102.0, 0.39322)","(7300, 102.0, 0.34058)","(4099, 102.0, 0.93036)","(2729, 102.0, 0.4147)","(6529, 102.0, 0.58118)","(6453, 102.0, 1.21062)","(6431, 102.0, 1.21002)"
"(3697, 101.0, 0.88351)","(6642, 101.0, 0.38927)","(3556, 101.0, 0.42271)","(6783, 101.0, 0.72534)","(4370, 101.0, 0.96937)","(4370, 101.0, 0.9664)","(3509, 101.0, 0.41334)","(3155, 101.0, 0.89538)","(6783, 101.0, 0.72652)","(4370, 101.0, 0.96973)","(6642, 101.0, 0.38417)","(6736, 101.0, 0.86447)","(6642, 101.0, 0.38927)","(6736, 101.0, 0.8645)","(6980, 101.0, 0.39443)","(2930, 101.0, 1.16614)","(2930, 101.0, 1.16629)","(6783, 101.0, 0.72704)","(6497, 101.0, 0.24831)","(3247, 101.0, 0.6708)","(4370, 101.0, 0.96973)","(6783, 101.0, 0.72534)","(1977, 101.0, 0.45345)","(1552, 101.0, 0.94961)","(4370, 101.0, 0.96997)","(2930, 101.0, 1.16614)","(3155, 101.0, 0.89538)","(2930, 101.0, 1.16614)","(2930, 101.0, 1.16629)","(6783, 101.0, 0.72534)","(6642, 101.0, 0.38417)","(6642, 101.0, 0.38516)","(5960, 101.0, 0.56446)","(4370, 101.0, 0.96997)","(4370, 101.0, 0.96973)","(4351, 101.0, 0.82625)","(4351, 101.0, 0.82542)","(4370, 101.0, 0.96973)","(7202, 101.0, 0.48099)","(3092, 101.0, 1.25585)","(3267, 101.0, 1.10936)","(1552, 101.0, 0.94937)","(4370, 101.0, 0.96997)","(2169, 101.0, 0.23444)","(2813, 101.0, 1.11913)","(4370, 101.0, 0.96997)","(6642, 101.0, 0.38516)","(6980, 101.0, 0.39443)","(6980, 101.0, 0.39551)","(7218, 101.0, 0.56171)","(6783, 101.0, 0.72534)","(6783, 101.0, 0.7254)","(7300, 101.0, 0.34011)","(6529, 101.0, 0.58118)","(6535, 101.0, 0.42909)","(3098, 101.0, 0.31816)","(119, 101.0, 0.28865)","(4232, 101.0, 0.28931)","(6783, 101.0, 0.72534)","(4370, 101.0, 0.96997)","(1019, 101.0, 0.39579)","(6783, 101.0, 0.72652)","(5462, 101.0, 0.37971)","(4399, 101.0, 0.48655)","(3697, 101.0, 0.88351)","(6373, 101.0, 0.48488)","(6418, 101.0, 0.35512)"
"(1552, 100.0, 0.94869)","(6783, 100.0, 0.72534)","(4079, 100.0, 0.31731)","(7148, 100.0, 0.33902)","(6783, 100.0, 0.72652)","(11, 100.0, 1.04499)","(3092, 100.0, 1.25585)","(6961, 100.0, 0.63662)","(4370, 100.0, 0.96937)","(6783, 100.0, 0.7254)","(6961, 100.0, 0.63577)","(74, 100.0, 1.05222)","(6961, 100.0, 0.63662)","(74, 100.0, 1.0522)","(3155, 100.0, 0.89874)","(6980, 100.0, 0.39551)","(6980, 100.0, 0.39948)","(4370, 100.0, 0.96997)","(6671, 100.0, 0.22158)","(2264, 100.0, 0.24518)","(6783, 100.0, 0.7254)","(3697, 100.0, 0.87856)","(6430, 100.0, 0.77652)","(6642, 100.0, 0.38417)","(1552, 100.0, 0.94961)","(6642, 100.0, 0.38569)","(6642, 100.0, 0.38927)","(7218, 100.0, 0.56025)","(7218, 100.0, 0.55474)","(11, 100.0, 1.04499)","(6297, 100.0, 0.55801)","(6297, 100.0, 0.55801)","(729, 100.0, 0.71747)","(11, 100.0, 1.04886)","(11, 100.0, 1.04818)","(6980, 100.0, 0.39443)","(6980, 100.0, 0.39551)","(11, 100.0, 1.04818)","(6642, 100.0, 0.38417)","(2930, 100.0, 1.1668)","(3563, 100.0, 0.62953)","(4351, 100.0, 0.82537)","(6783, 100.0, 0.72704)","(2035, 100.0, 0.4684)","(2016, 100.0, 0.97081)","(11, 100.0, 1.04886)","(6783, 100.0, 0.72652)","(2813, 100.0, 1.12342)","(2813, 100.0, 1.12168)","(6961, 100.0, 0.63577)","(4370, 100.0, 0.9664)","(2930, 100.0, 1.16614)","(2956, 100.0, 1.15953)","(7218, 100.0, 0.56025)","(3578, 100.0, 0.77446)","(6980, 100.0, 0.39551)","(4181, 100.0, 0.4147)","(2966, 100.0, 0.54584)","(4506, 100.0, 0.81875)","(7148, 100.0, 0.33221)","(3834, 100.0, 0.81544)","(6642, 100.0, 0.38516)","(1864, 100.0, 0.35966)","(2991, 100.0, 0.91296)","(2956, 100.0, 1.15797)","(496, 100.0, 0.38071)","(7266, 100.0, 0.64718)"
"(3047, 99.0, 1.15613)","(1552, 99.0, 0.94791)","(2173, 99.0, 0.36533)","(3047, 99.0, 1.15221)","(7148, 99.0, 0.33341)","(1552, 99.0, 0.94791)","(4370, 99.0, 0.96997)","(3509, 99.0, 0.42047)","(11, 99.0, 1.0481)","(11, 99.0, 1.04818)","(7148, 99.0, 0.33221)","(1291, 99.0, 1.42101)","(7148, 99.0, 0.33902)","(1291, 99.0, 1.4214)","(6783, 99.0, 0.72704)","(3155, 99.0, 0.89777)","(3155, 99.0, 0.89538)","(7148, 99.0, 0.33221)","(3247, 99.0, 0.672)","(6188, 99.0, 0.83594)","(11, 99.0, 1.04818)","(11, 99.0, 1.04499)","(5625, 99.0, 0.42645)","(6783, 99.0, 0.72704)","(6783, 99.0, 0.72704)","(6783, 99.0, 0.7254)","(6282, 99.0, 0.41223)","(3155, 99.0, 0.89777)","(3155, 99.0, 0.89538)","(6980, 99.0, 0.39948)","(4099, 99.0, 0.93122)","(4099, 99.0, 0.93036)","(2691, 99.0, 0.91759)","(3047, 99.0, 1.15743)","(3047, 99.0, 1.15613)","(11, 99.0, 1.04886)","(11, 99.0, 1.04818)","(6783, 99.0, 0.7254)","(5350, 99.0, 0.71117)","(2813, 99.0, 1.12342)","(6961, 99.0, 0.63662)","(6783, 99.0, 0.72652)","(1552, 99.0, 0.94961)","(2822, 99.0, 0.75908)","(3509, 99.0, 0.42047)","(7148, 99.0, 0.33221)","(1552, 99.0, 0.94937)","(1291, 99.0, 1.42232)","(1291, 99.0, 1.42101)","(7202, 99.0, 0.48099)","(1552, 99.0, 0.94791)","(6642, 99.0, 0.38569)","(2169, 99.0, 0.23068)","(7269, 99.0, 0.45646)","(863, 99.0, 0.39129)","(5350, 99.0, 0.70974)","(4648, 99.0, 0.38166)","(2335, 99.0, 0.2597)","(4351, 99.0, 0.82199)","(6783, 99.0, 0.72704)","(501, 99.0, 0.33316)","(3047, 99.0, 1.15649)","(1328, 99.0, 0.31461)","(1588, 99.0, 0.27536)","(7148, 99.0, 0.33428)","(7291, 99.0, 0.73723)","(6226, 99.0, 0.33659)"
"(6783, 98.0, 0.7254)","(11, 98.0, 1.04499)","(1809, 98.0, 0.26069)","(11, 98.0, 1.04499)","(3047, 98.0, 1.15649)","(6961, 98.0, 0.63662)","(3697, 98.0, 0.88486)","(3092, 98.0, 1.25387)","(7148, 98.0, 0.33341)","(7148, 98.0, 0.33428)","(6736, 98.0, 0.86536)","(7300, 98.0, 0.34125)","(74, 98.0, 1.05249)","(7300, 98.0, 0.34058)","(4351, 98.0, 0.82625)","(6783, 98.0, 0.7254)","(6783, 98.0, 0.72534)","(11, 98.0, 1.04886)","(2264, 98.0, 0.24473)","(1799, 98.0, 0.79592)","(1552, 98.0, 0.94869)","(2930, 98.0, 1.16629)","(654, 98.0, 0.73855)","(3047, 98.0, 1.15743)","(11, 98.0, 1.04886)","(11, 98.0, 1.04818)","(6961, 98.0, 0.63662)","(6783, 98.0, 0.7254)","(6783, 98.0, 0.72534)","(5350, 98.0, 0.70537)","(11, 98.0, 1.04886)","(11, 98.0, 1.0481)","(6210, 98.0, 0.59726)","(6783, 98.0, 0.72704)","(6783, 98.0, 0.7254)","(1552, 98.0, 0.94961)","(1552, 98.0, 0.94869)","(3047, 98.0, 1.15613)","(6783, 98.0, 0.72704)","(4370, 98.0, 0.96997)","(7274, 98.0, 0.54922)","(11, 98.0, 1.0481)","(3047, 98.0, 1.15743)","(3431, 98.0, 0.62858)","(6935, 98.0, 0.34368)","(6783, 98.0, 0.72704)","(7148, 98.0, 0.33341)","(2956, 98.0, 1.15953)","(2956, 98.0, 1.15797)","(7148, 98.0, 0.33221)","(11, 98.0, 1.04499)","(1566, 98.0, 0.68915)","(6642, 98.0, 0.38417)","(4099, 98.0, 0.93078)","(6739, 98.0, 0.19359)","(1566, 98.0, 0.68915)","(4368, 98.0, 0.63761)","(1260, 98.0, 0.28717)","(6149, 98.0, 0.89025)","(11, 98.0, 1.04886)","(2166, 98.0, 0.29674)","(11, 98.0, 1.0481)","(752, 98.0, 1.33528)","(1889, 98.0, 0.37754)","(6734, 98.0, 0.86624)","(6066, 98.0, 0.30134)","(3138, 98.0, 0.25068)"
"(7148, 97.0, 0.33428)","(3047, 97.0, 1.15221)","(6440, 97.0, 0.41738)","(1552, 97.0, 0.94791)","(11, 97.0, 1.0481)","(2930, 97.0, 1.16629)","(5350, 97.0, 0.71117)","(4370, 97.0, 0.9664)","(3047, 97.0, 1.15649)","(1552, 97.0, 0.94869)","(74, 97.0, 1.05272)","(6980, 97.0, 0.39551)","(1291, 97.0, 1.41836)","(6980, 97.0, 0.39515)","(7148, 97.0, 0.33221)","(4351, 97.0, 0.82542)","(4351, 97.0, 0.82199)","(3047, 97.0, 1.15743)","(6188, 97.0, 0.83555)","(5501, 97.0, 0.22941)","(3047, 97.0, 1.15613)","(1552, 97.0, 0.94791)","(668, 97.0, 1.08407)","(2930, 97.0, 1.1668)","(2930, 97.0, 1.1668)","(4370, 97.0, 0.96973)","(7218, 97.0, 0.55474)","(6736, 97.0, 0.86447)","(6736, 97.0, 0.86071)","(2930, 97.0, 1.16629)","(2169, 97.0, 0.23068)","(2169, 97.0, 0.23148)","(5192, 97.0, 1.47766)","(1552, 97.0, 0.94961)","(1552, 97.0, 0.94869)","(6736, 97.0, 0.86536)","(6736, 97.0, 0.86447)","(2930, 97.0, 1.16614)","(3047, 97.0, 1.15743)","(3509, 97.0, 0.41334)","(5851, 97.0, 0.59597)","(2930, 97.0, 1.16607)","(11, 97.0, 1.04886)","(7234, 97.0, 0.53479)","(2822, 97.0, 0.75908)","(2930, 97.0, 1.1668)","(11, 97.0, 1.0481)","(3232, 97.0, 0.75822)","(3232, 97.0, 0.75915)","(2850, 97.0, 1.14788)","(7148, 97.0, 0.33902)","(3155, 97.0, 0.89777)","(4099, 97.0, 0.93122)","(6674, 97.0, 0.37479)","(6550, 97.0, 0.3974)","(6766, 97.0, 0.72402)","(6364, 97.0, 0.35579)","(1535, 97.0, 0.33126)","(3047, 97.0, 1.15221)","(3047, 97.0, 1.15743)","(2148, 97.0, 1.08278)","(6961, 97.0, 0.63593)","(6988, 97.0, 0.85535)","(912, 97.0, 0.26238)","(648, 97.0, 0.2941)","(3379, 97.0, 0.32545)","(2597, 97.0, 0.48988)"
"(11, 96.0, 1.04818)","(7148, 96.0, 0.33902)","(1097, 96.0, 0.32441)","(2930, 96.0, 1.16629)","(1552, 96.0, 0.94937)","(6783, 96.0, 0.72534)","(1552, 96.0, 0.94961)","(3697, 96.0, 0.87856)","(1552, 96.0, 0.94937)","(2930, 96.0, 1.16614)","(1291, 96.0, 1.42232)","(6149, 96.0, 0.89213)","(7300, 96.0, 0.34545)","(6149, 96.0, 0.8923)","(1552, 96.0, 0.94961)","(7148, 96.0, 0.33428)","(7148, 96.0, 0.33902)","(1552, 96.0, 0.94961)","(1799, 96.0, 0.79705)","(2578, 96.0, 0.3631)","(7148, 96.0, 0.33428)","(7148, 96.0, 0.33902)","(3868, 96.0, 0.36262)","(11, 96.0, 1.04886)","(7148, 96.0, 0.33221)","(3047, 96.0, 1.15613)","(7202, 96.0, 0.47571)","(6961, 96.0, 0.63563)","(6961, 96.0, 0.63662)","(3509, 96.0, 0.42047)","(6961, 96.0, 0.63577)","(6961, 96.0, 0.63593)","(7141, 96.0, 0.26482)","(7148, 96.0, 0.33221)","(7148, 96.0, 0.33428)","(3047, 96.0, 1.15743)","(3047, 96.0, 1.15613)","(1552, 96.0, 0.94869)","(2930, 96.0, 1.1668)","(6529, 96.0, 0.58005)","(2956, 96.0, 1.15417)","(3047, 96.0, 1.15649)","(7148, 96.0, 0.33221)","(330, 96.0, 0.31509)","(6824, 96.0, 1.35704)","(1552, 96.0, 0.94961)","(3047, 96.0, 1.15649)","(2035, 96.0, 0.47169)","(2035, 96.0, 0.47129)","(6736, 96.0, 0.86536)","(3047, 96.0, 1.15221)","(2850, 96.0, 1.14735)","(6529, 96.0, 0.58005)","(6980, 96.0, 0.39551)","(7073, 96.0, 0.83575)","(7269, 96.0, 0.45646)","(6593, 96.0, 0.33453)","(2016, 96.0, 0.97509)","(11, 96.0, 1.04499)","(2930, 96.0, 1.1668)","(3582, 96.0, 0.21514)","(2930, 96.0, 1.16607)","(3697, 96.0, 0.88392)","(7033, 96.0, 0.57362)","(4275, 96.0, 1.10282)","(615, 96.0, 0.21597)","(2601, 96.0, 0.3126)"
"(2930, 95.0, 1.16614)","(2930, 95.0, 1.16629)","(5832, 95.0, 0.21902)","(5350, 95.0, 0.70537)","(2930, 95.0, 1.16607)","(3047, 95.0, 1.15221)","(6529, 95.0, 0.58005)","(5350, 95.0, 0.70537)","(2930, 95.0, 1.16607)","(3047, 95.0, 1.15613)","(7300, 95.0, 0.34011)","(11, 95.0, 1.04818)","(6980, 95.0, 0.39948)","(11, 95.0, 1.0481)","(6736, 95.0, 0.86536)","(1552, 95.0, 0.94869)","(1552, 95.0, 0.94791)","(2930, 95.0, 1.1668)","(5501, 95.0, 0.22965)","(7230, 95.0, 0.2382)","(2930, 95.0, 1.16614)","(3047, 95.0, 1.15221)","(6554, 95.0, 0.46748)","(7148, 95.0, 0.33221)","(3047, 95.0, 1.15743)","(3509, 95.0, 0.41567)","(6980, 95.0, 0.39948)","(2850, 95.0, 1.14735)","(2850, 95.0, 1.14655)","(6149, 95.0, 0.89025)","(6783, 95.0, 0.72704)","(6783, 95.0, 0.72652)","(4445, 95.0, 0.28143)","(2930, 95.0, 1.1668)","(2930, 95.0, 1.16614)","(5350, 95.0, 0.71117)","(5350, 95.0, 0.70974)","(7148, 95.0, 0.33428)","(6529, 95.0, 0.58005)","(7148, 95.0, 0.33221)","(3155, 95.0, 0.89538)","(7148, 95.0, 0.33341)","(2930, 95.0, 1.1668)","(2956, 95.0, 1.15417)","(2987, 95.0, 1.23338)","(6961, 95.0, 0.63577)","(2930, 95.0, 1.16607)","(6674, 95.0, 0.37527)","(6674, 95.0, 0.37479)","(5411, 95.0, 0.93572)","(2930, 95.0, 1.16629)","(7300, 95.0, 0.34125)","(6961, 95.0, 0.63577)","(5851, 95.0, 0.59824)","(2499, 95.0, 0.34696)","(3349, 95.0, 1.33939)","(1158, 95.0, 0.29549)","(5229, 95.0, 0.3103)","(1552, 95.0, 0.94791)","(6961, 95.0, 0.63577)","(4097, 95.0, 0.44899)","(7148, 95.0, 0.33341)","(2487, 95.0, 0.79797)","(2171, 95.0, 0.53975)","(7296, 95.0, 0.27583)","(2978, 95.0, 0.99493)","(4391, 95.0, 0.48495)"
"(6961, 94.0, 0.63563)","(6736, 94.0, 0.86071)","(6304, 94.0, 0.28701)","(6529, 94.0, 0.58395)","(5350, 94.0, 0.71027)","(3509, 94.0, 0.42047)","(2813, 94.0, 1.12342)","(1552, 94.0, 0.94791)","(5350, 94.0, 0.71027)","(6961, 94.0, 0.63563)","(6980, 94.0, 0.39443)","(6883, 94.0, 0.65701)","(6149, 94.0, 0.89025)","(6883, 94.0, 0.65653)","(7269, 94.0, 0.45591)","(6736, 94.0, 0.86447)","(6736, 94.0, 0.86071)","(6961, 94.0, 0.63577)","(2578, 94.0, 0.36226)","(5237, 94.0, 0.17666)","(6529, 94.0, 0.58118)","(6529, 94.0, 0.58395)","(6926, 94.0, 0.46014)","(6961, 94.0, 0.63577)","(6961, 94.0, 0.63577)","(6149, 94.0, 0.89213)","(2035, 94.0, 0.4684)","(5411, 94.0, 0.93526)","(5411, 94.0, 0.93614)","(6961, 94.0, 0.63662)","(1291, 94.0, 1.42232)","(1291, 94.0, 1.4214)","(2454, 94.0, 0.58584)","(6961, 94.0, 0.63577)","(6961, 94.0, 0.63563)","(2930, 94.0, 1.1668)","(2930, 94.0, 1.16614)","(6529, 94.0, 0.58118)","(3155, 94.0, 0.89874)","(3155, 94.0, 0.89874)","(4275, 94.0, 1.09866)","(6961, 94.0, 0.63593)","(6529, 94.0, 0.58005)","(7283, 94.0, 0.51296)","(6120, 94.0, 0.28411)","(3047, 94.0, 1.15743)","(6736, 94.0, 0.8645)","(831, 94.0, 0.34686)","(831, 94.0, 0.34677)","(6783, 94.0, 0.72704)","(3509, 94.0, 0.42047)","(6529, 94.0, 0.58118)","(1291, 94.0, 1.42232)","(2930, 94.0, 1.16614)","(2250, 94.0, 0.29752)","(216, 94.0, 0.40827)","(5500, 94.0, 0.20482)","(4856, 94.0, 0.3252)","(2930, 94.0, 1.16629)","(1552, 94.0, 0.94961)","(5247, 94.0, 0.33829)","(2956, 94.0, 1.15855)","(4275, 94.0, 1.10323)","(6799, 94.0, 0.51719)","(5851, 94.0, 0.59824)","(3203, 94.0, 0.91389)","(5501, 94.0, 0.22792)"
"(2813, 93.0, 1.12168)","(6529, 93.0, 0.58395)","(565, 93.0, 0.26549)","(2813, 93.0, 1.11913)","(6529, 93.0, 0.58014)","(7148, 93.0, 0.33902)","(7148, 93.0, 0.33221)","(6529, 93.0, 0.58395)","(6529, 93.0, 0.58014)","(5350, 93.0, 0.70974)","(6149, 93.0, 0.89329)","(6969, 93.0, 0.99661)","(6883, 93.0, 0.65515)","(6969, 93.0, 0.99716)","(6529, 93.0, 0.58005)","(7269, 93.0, 0.45646)","(7269, 93.0, 0.45395)","(6529, 93.0, 0.58005)","(7230, 93.0, 0.23893)","(5619, 93.0, 0.44956)","(5350, 93.0, 0.70974)","(6961, 93.0, 0.63662)","(7193, 93.0, 0.39175)","(2035, 93.0, 0.47169)","(6529, 93.0, 0.58005)","(6961, 93.0, 0.63563)","(6736, 93.0, 0.86071)","(6980, 93.0, 0.39551)","(6980, 93.0, 0.39948)","(1552, 93.0, 0.94791)","(2956, 93.0, 1.15953)","(2956, 93.0, 1.15855)","(6528, 93.0, 0.90731)","(6149, 93.0, 0.89329)","(6149, 93.0, 0.89213)","(6529, 93.0, 0.58005)","(6529, 93.0, 0.58118)","(5350, 93.0, 0.70974)","(1552, 93.0, 0.94961)","(3697, 93.0, 0.88486)","(6732, 93.0, 0.3778)","(6529, 93.0, 0.58014)","(6961, 93.0, 0.63577)","(3697, 93.0, 0.87856)","(3578, 93.0, 0.77446)","(6529, 93.0, 0.58005)","(6529, 93.0, 0.58014)","(6961, 93.0, 0.63577)","(6961, 93.0, 0.63563)","(6980, 93.0, 0.39443)","(5350, 93.0, 0.70537)","(1552, 93.0, 0.94869)","(11, 93.0, 1.04886)","(6642, 93.0, 0.38569)","(3705, 93.0, 0.36428)","(7010, 93.0, 0.47242)","(3176, 93.0, 1.06501)","(7214, 93.0, 0.24705)","(6736, 93.0, 0.86071)","(6529, 93.0, 0.58005)","(343, 93.0, 0.48988)","(7269, 93.0, 0.45664)","(5363, 93.0, 0.38714)","(2642, 93.0, 0.30933)","(3926, 93.0, 0.86629)","(7015, 93.0, 0.91209)","(569, 93.0, 0.28493)"
