0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
"(2786, 79.0, 0.82095)","(2786, 79.0, 0.82124)","(2294, 79.0, 1.47755)","(572, 79.0, 0.73383)","(572, 79.0, 0.73339)","(572, 79.0, 0.73383)","(572, 79.0, 0.73217)","(6295, 79.0, 0.42827)","(2930, 79.0, 1.16602)","(2294, 79.0, 1.4787)","(7288, 79.0, 0.75512)","(2294, 79.0, 1.4787)","(773, 79.0, 0.26656)","(2294, 79.0, 1.4787)","(2294, 79.0, 1.4787)","(2902, 79.0, 1.49534)","(1418, 79.0, 0.51432)","(1418, 79.0, 0.50909)","(6089, 79.0, 0.38398)","(7087, 79.0, 0.41718)","(3207, 79.0, 0.26464)","(7087, 79.0, 0.41662)","(2902, 79.0, 1.49103)","(2930, 79.0, 1.1662)","(2930, 79.0, 1.16688)","(773, 79.0, 0.26608)","(7288, 79.0, 0.7556)","(1230, 79.0, 1.00839)","(2786, 79.0, 0.81742)","(773, 79.0, 0.26658)","(7288, 79.0, 0.7556)","(7288, 79.0, 0.75599)","(2294, 79.0, 1.4787)","(6713, 79.0, 1.36543)","(7218, 79.0, 0.56166)","(7218, 79.0, 0.56037)","(2752, 79.0, 0.52467)","(2786, 79.0, 0.81742)","(773, 79.0, 0.26632)","(4914, 79.0, 0.22274)","(4914, 79.0, 0.22536)","(2930, 79.0, 1.16602)","(2930, 79.0, 1.16688)","(1230, 79.0, 1.00794)","(572, 79.0, 0.73339)","(6713, 79.0, 1.36748)","(6713, 79.0, 1.36543)","(3067, 79.0, 0.78916)","(4810, 79.0, 0.47042)","(6713, 79.0, 1.36748)","(6713, 79.0, 1.36254)","(7288, 79.0, 0.7556)","(157, 79.0, 0.31841)","(7288, 79.0, 0.7556)","(2930, 79.0, 1.16675)","(7288, 79.0, 0.7556)","(7288, 79.0, 0.75599)","(2786, 79.0, 0.81742)","(7289, 79.0, 0.40494)","(4789, 79.0, 0.54783)","(5403, 79.0, 0.54536)","(2786, 79.0, 0.81742)","(7268, 79.0, 0.33178)","(3207, 79.0, 0.26395)","(3124, 79.0, 0.46398)","(7288, 79.0, 0.75599)","(6802, 79.0, 1.00592)","(1230, 79.0, 1.00304)","(6739, 79.0, 0.19417)","(2786, 79.0, 0.82136)","(2981, 79.0, 0.72557)","(7268, 79.0, 0.33231)","(2924, 79.0, 0.38653)","(6358, 79.0, 1.02433)","(572, 79.0, 0.73204)","(5963, 79.0, 0.41199)","(6950, 79.0, 0.51322)","(3067, 79.0, 0.79064)","(4810, 79.0, 0.47042)","(2753, 79.0, 0.89812)","(7263, 79.0, 0.47361)","(1678, 79.0, 0.40221)","(2354, 79.0, 0.4619)"
"(2930, 78.0, 1.1662)","(2930, 78.0, 1.16688)","(1230, 78.0, 1.00728)","(3207, 78.0, 0.26326)","(3207, 78.0, 0.26395)","(2294, 78.0, 1.47905)","(2294, 78.0, 1.47755)","(2786, 78.0, 0.82136)","(5532, 78.0, 0.31264)","(6295, 78.0, 0.42716)","(4810, 78.0, 0.47602)","(2786, 78.0, 0.82124)","(2786, 78.0, 0.82095)","(773, 78.0, 0.26632)","(773, 78.0, 0.26632)","(3067, 78.0, 0.79029)","(2786, 78.0, 0.82095)","(2786, 78.0, 0.81742)","(1781, 78.0, 0.4749)","(3207, 78.0, 0.26467)","(3397, 78.0, 0.97258)","(3207, 78.0, 0.26395)","(7176, 78.0, 0.63781)","(2294, 78.0, 1.47755)","(2294, 78.0, 1.4787)","(7288, 78.0, 0.75512)","(773, 78.0, 0.26658)","(2294, 78.0, 1.47905)","(773, 78.0, 0.26608)","(2786, 78.0, 0.82136)","(3067, 78.0, 0.79029)","(2294, 78.0, 1.4787)","(1230, 78.0, 1.00794)","(6562, 78.0, 0.48334)","(2786, 78.0, 0.82136)","(2786, 78.0, 0.82095)","(7218, 78.0, 0.55517)","(1230, 78.0, 1.00304)","(2786, 78.0, 0.82124)","(2902, 78.0, 1.49371)","(2902, 78.0, 1.49103)","(2786, 78.0, 0.81742)","(2786, 78.0, 0.82124)","(5931, 78.0, 0.21256)","(773, 78.0, 0.26632)","(1230, 78.0, 1.00839)","(1230, 78.0, 1.00728)","(4914, 78.0, 0.22536)","(1230, 78.0, 1.00839)","(2294, 78.0, 1.47905)","(2294, 78.0, 1.4749)","(2294, 78.0, 1.47905)","(6713, 78.0, 1.3668)","(3207, 78.0, 0.26326)","(815, 78.0, 0.45102)","(7087, 78.0, 0.41622)","(7087, 78.0, 0.41662)","(773, 78.0, 0.26608)","(157, 78.0, 0.31822)","(854, 78.0, 0.22609)","(3150, 78.0, 0.55552)","(7288, 78.0, 0.75512)","(4810, 78.0, 0.47233)","(6808, 78.0, 0.59762)","(7249, 78.0, 0.40727)","(1230, 78.0, 1.00794)","(827, 78.0, 0.37423)","(4914, 78.0, 0.22536)","(645, 78.0, 0.9641)","(1230, 78.0, 1.00839)","(1291, 78.0, 1.41841)","(4810, 78.0, 0.47042)","(2294, 78.0, 1.4787)","(6713, 78.0, 1.36543)","(1120, 78.0, 0.85779)","(257, 78.0, 0.78446)","(4634, 78.0, 0.49758)","(5403, 78.0, 0.54577)","(4764, 78.0, 0.40896)","(2465, 78.0, 0.61575)","(103, 78.0, 0.3465)","(6189, 78.0, 0.32376)","(4568, 78.0, 0.3841)"
"(1230, 77.0, 1.00728)","(1230, 77.0, 1.00794)","(6295, 77.0, 0.4261)","(6295, 77.0, 0.42827)","(6295, 77.0, 0.42716)","(2786, 77.0, 0.82136)","(2786, 77.0, 0.82095)","(2930, 77.0, 1.16675)","(4988, 77.0, 0.32397)","(2786, 77.0, 0.82124)","(2752, 77.0, 0.52467)","(1230, 77.0, 1.00794)","(1230, 77.0, 1.00728)","(2752, 77.0, 0.52528)","(1230, 77.0, 1.00794)","(7268, 77.0, 0.33231)","(6089, 77.0, 0.38426)","(6089, 77.0, 0.38612)","(7249, 77.0, 0.40705)","(3397, 77.0, 0.97674)","(2930, 77.0, 1.16602)","(3397, 77.0, 0.97787)","(6739, 77.0, 0.19344)","(3207, 77.0, 0.26467)","(3207, 77.0, 0.26395)","(1230, 77.0, 1.00304)","(1230, 77.0, 1.00839)","(2786, 77.0, 0.82136)","(1230, 77.0, 1.00304)","(1230, 77.0, 1.00839)","(7176, 77.0, 0.6397)","(1230, 77.0, 1.00794)","(2786, 77.0, 0.82124)","(7218, 77.0, 0.56037)","(2294, 77.0, 1.47905)","(2294, 77.0, 1.47755)","(3207, 77.0, 0.26464)","(773, 77.0, 0.26608)","(1230, 77.0, 1.00794)","(7087, 77.0, 0.41718)","(7087, 77.0, 0.42218)","(1230, 77.0, 1.00304)","(1230, 77.0, 1.00794)","(7176, 77.0, 0.63957)","(2752, 77.0, 0.52528)","(2786, 77.0, 0.82136)","(2786, 77.0, 0.82095)","(4810, 77.0, 0.47602)","(2294, 77.0, 1.47905)","(4810, 77.0, 0.47042)","(4810, 77.0, 0.47602)","(1230, 77.0, 1.00839)","(2786, 77.0, 0.82124)","(7218, 77.0, 0.56166)","(2294, 77.0, 1.47905)","(4810, 77.0, 0.47042)","(4810, 77.0, 0.47108)","(6295, 77.0, 0.42304)","(5186, 77.0, 0.2408)","(1019, 77.0, 0.39546)","(3067, 77.0, 0.79058)","(1230, 77.0, 1.00304)","(6713, 77.0, 1.36543)","(816, 77.0, 0.52412)","(6562, 77.0, 0.48546)","(773, 77.0, 0.26632)","(775, 77.0, 0.44072)","(5403, 77.0, 0.54313)","(7087, 77.0, 0.41622)","(773, 77.0, 0.26658)","(3668, 77.0, 1.06694)","(157, 77.0, 0.31822)","(6562, 77.0, 0.48433)","(2091, 77.0, 0.41683)","(2294, 77.0, 1.4749)","(3572, 77.0, 0.68807)","(1688, 77.0, 0.21111)","(645, 77.0, 0.96272)","(4988, 77.0, 0.32831)","(3623, 77.0, 0.25971)","(6908, 77.0, 0.48692)","(814, 77.0, 0.28967)","(3466, 77.0, 0.77866)"
"(6739, 76.0, 0.19356)","(6739, 76.0, 0.19349)","(773, 76.0, 0.26656)","(773, 76.0, 0.26658)","(773, 76.0, 0.26632)","(6827, 76.0, 1.06861)","(6827, 76.0, 1.06784)","(5532, 76.0, 0.31722)","(6739, 76.0, 0.19344)","(2930, 76.0, 1.16688)","(7087, 76.0, 0.42218)","(6295, 76.0, 0.42716)","(6295, 76.0, 0.4261)","(1230, 76.0, 1.00794)","(2752, 76.0, 0.52528)","(2786, 76.0, 0.82136)","(1781, 76.0, 0.47433)","(1781, 76.0, 0.47126)","(4810, 76.0, 0.47108)","(2930, 76.0, 1.1662)","(6295, 76.0, 0.42304)","(2930, 76.0, 1.16688)","(4988, 76.0, 0.32397)","(5532, 76.0, 0.31545)","(5532, 76.0, 0.31626)","(6295, 76.0, 0.42304)","(5532, 76.0, 0.31722)","(6295, 76.0, 0.42827)","(6295, 76.0, 0.42304)","(6295, 76.0, 0.42827)","(1230, 76.0, 1.00839)","(6295, 76.0, 0.42716)","(6295, 76.0, 0.42716)","(3067, 76.0, 0.79064)","(7087, 76.0, 0.41622)","(7087, 76.0, 0.41718)","(773, 76.0, 0.26608)","(2752, 76.0, 0.52467)","(6295, 76.0, 0.42716)","(1337, 76.0, 0.91262)","(1337, 76.0, 0.9092)","(6739, 76.0, 0.19344)","(6739, 76.0, 0.19349)","(6713, 76.0, 1.3668)","(6739, 76.0, 0.19349)","(6739, 76.0, 0.19417)","(6739, 76.0, 0.19356)","(2294, 76.0, 1.4749)","(2786, 76.0, 0.82136)","(6739, 76.0, 0.19417)","(6739, 76.0, 0.19344)","(2752, 76.0, 0.52581)","(7268, 76.0, 0.33169)","(6562, 76.0, 0.48546)","(3207, 76.0, 0.26326)","(2294, 76.0, 1.47905)","(2294, 76.0, 1.4787)","(1230, 76.0, 1.00304)","(662, 76.0, 1.15192)","(6915, 76.0, 0.88613)","(2786, 76.0, 0.82124)","(6295, 76.0, 0.42304)","(1337, 76.0, 0.91262)","(572, 76.0, 0.73339)","(3712, 76.0, 1.35827)","(2752, 76.0, 0.52528)","(2966, 76.0, 0.5422)","(3397, 76.0, 0.97258)","(6713, 76.0, 1.36748)","(2752, 76.0, 0.52581)","(2647, 76.0, 0.52422)","(7218, 76.0, 0.56166)","(157, 76.0, 0.31841)","(4968, 76.0, 0.53588)","(2367, 76.0, 1.09337)","(338, 76.0, 0.37284)","(1662, 76.0, 0.74329)","(5532, 76.0, 0.31545)","(6766, 76.0, 0.72388)","(1984, 76.0, 0.58739)","(3537, 76.0, 0.34917)","(875, 76.0, 0.23446)","(2223, 76.0, 1.10273)"
"(6295, 75.0, 0.4261)","(1337, 75.0, 0.91303)","(2752, 75.0, 0.52487)","(2752, 75.0, 0.52581)","(2752, 75.0, 0.52528)","(645, 75.0, 0.9641)","(645, 75.0, 0.96272)","(4988, 75.0, 0.32831)","(2902, 75.0, 1.49103)","(5532, 75.0, 0.31626)","(6739, 75.0, 0.19344)","(2752, 75.0, 0.52528)","(6739, 75.0, 0.19356)","(6295, 75.0, 0.42716)","(6295, 75.0, 0.42716)","(6089, 75.0, 0.3844)","(7249, 75.0, 0.40708)","(4810, 75.0, 0.47602)","(6559, 75.0, 0.44607)","(6295, 75.0, 0.4261)","(7218, 75.0, 0.55517)","(6295, 75.0, 0.42716)","(157, 75.0, 0.31584)","(4914, 75.0, 0.22274)","(4914, 75.0, 0.22093)","(6739, 75.0, 0.19344)","(6295, 75.0, 0.42827)","(2752, 75.0, 0.52581)","(2752, 75.0, 0.52467)","(6739, 75.0, 0.19417)","(6739, 75.0, 0.19417)","(5532, 75.0, 0.31626)","(6739, 75.0, 0.19349)","(4988, 75.0, 0.3275)","(3207, 75.0, 0.26326)","(3207, 75.0, 0.26467)","(4810, 75.0, 0.47602)","(6739, 75.0, 0.19344)","(5532, 75.0, 0.31626)","(5532, 75.0, 0.31545)","(5532, 75.0, 0.31264)","(2752, 75.0, 0.52467)","(2752, 75.0, 0.52528)","(3067, 75.0, 0.79058)","(1230, 75.0, 1.00794)","(2752, 75.0, 0.52581)","(2752, 75.0, 0.52487)","(3150, 75.0, 0.55816)","(7218, 75.0, 0.56166)","(7218, 75.0, 0.56166)","(7218, 75.0, 0.55517)","(6295, 75.0, 0.42827)","(5931, 75.0, 0.21256)","(6295, 75.0, 0.42827)","(7087, 75.0, 0.41622)","(6739, 75.0, 0.19417)","(6739, 75.0, 0.19349)","(2752, 75.0, 0.52467)","(2930, 75.0, 1.16675)","(673, 75.0, 0.50899)","(6562, 75.0, 0.48433)","(6739, 75.0, 0.19344)","(7218, 75.0, 0.56037)","(4872, 75.0, 0.51136)","(3207, 75.0, 0.26326)","(5532, 75.0, 0.31626)","(1534, 75.0, 0.23068)","(7294, 75.0, 0.27568)","(1230, 75.0, 1.00839)","(6295, 75.0, 0.42827)","(1120, 75.0, 0.85779)","(3150, 75.0, 0.55451)","(5532, 75.0, 0.31626)","(5947, 75.0, 0.39254)","(7087, 75.0, 0.42218)","(4501, 75.0, 0.73072)","(7076, 75.0, 0.61725)","(2752, 75.0, 0.52487)","(1435, 75.0, 0.82375)","(6586, 75.0, 0.44578)","(3669, 75.0, 0.48215)","(1000, 75.0, 0.41131)","(5550, 75.0, 0.24952)"
"(4988, 74.0, 0.3275)","(6295, 74.0, 0.42716)","(6739, 74.0, 0.19356)","(5532, 74.0, 0.31722)","(5532, 74.0, 0.31626)","(6739, 74.0, 0.19417)","(6739, 74.0, 0.19356)","(6739, 74.0, 0.19417)","(7218, 74.0, 0.55517)","(4988, 74.0, 0.32748)","(645, 74.0, 0.95858)","(6739, 74.0, 0.19349)","(2752, 74.0, 0.52487)","(6739, 74.0, 0.19349)","(6739, 74.0, 0.19349)","(1781, 74.0, 0.47579)","(4810, 74.0, 0.47233)","(6559, 74.0, 0.44182)","(4988, 74.0, 0.32748)","(7218, 74.0, 0.56037)","(4988, 74.0, 0.32397)","(7218, 74.0, 0.56097)","(6295, 74.0, 0.42304)","(6295, 74.0, 0.4261)","(6295, 74.0, 0.42716)","(2752, 74.0, 0.52467)","(1337, 74.0, 0.91318)","(5532, 74.0, 0.31722)","(6739, 74.0, 0.19344)","(2752, 74.0, 0.52581)","(2752, 74.0, 0.52581)","(2752, 74.0, 0.52528)","(2752, 74.0, 0.52528)","(7288, 74.0, 0.75612)","(5532, 74.0, 0.31722)","(5532, 74.0, 0.31545)","(4914, 74.0, 0.22536)","(6295, 74.0, 0.42304)","(6739, 74.0, 0.19349)","(7288, 74.0, 0.75612)","(7288, 74.0, 0.75512)","(4988, 74.0, 0.32397)","(4988, 74.0, 0.32748)","(5532, 74.0, 0.31626)","(4914, 74.0, 0.22093)","(4988, 74.0, 0.32831)","(4988, 74.0, 0.3275)","(815, 74.0, 0.44733)","(6739, 74.0, 0.19417)","(2786, 74.0, 0.82136)","(2786, 74.0, 0.81742)","(1337, 74.0, 0.91318)","(2930, 74.0, 1.16688)","(1787, 74.0, 1.20964)","(157, 74.0, 0.31822)","(1230, 74.0, 1.00839)","(1230, 74.0, 1.00794)","(6739, 74.0, 0.19344)","(1351, 74.0, 0.23594)","(4632, 74.0, 0.52568)","(2752, 74.0, 0.52528)","(2752, 74.0, 0.52467)","(3150, 74.0, 0.55597)","(645, 74.0, 0.96354)","(1098, 74.0, 0.57518)","(6295, 74.0, 0.42716)","(597, 74.0, 0.52723)","(5532, 74.0, 0.31264)","(7288, 74.0, 0.7556)","(645, 74.0, 0.9641)","(4872, 74.0, 0.50973)","(2752, 74.0, 0.52581)","(7218, 74.0, 0.56097)","(5781, 74.0, 0.3293)","(157, 74.0, 0.31584)","(7140, 74.0, 0.36927)","(3943, 74.0, 0.31554)","(773, 74.0, 0.26656)","(3884, 74.0, 1.02896)","(7295, 74.0, 0.84668)","(6643, 74.0, 0.43)","(3309, 74.0, 0.68074)","(1052, 74.0, 0.37463)"
"(2752, 73.0, 0.52487)","(4988, 73.0, 0.32748)","(5532, 73.0, 0.31545)","(4914, 73.0, 0.21967)","(4914, 73.0, 0.22093)","(3397, 73.0, 0.97853)","(3397, 73.0, 0.97674)","(2902, 73.0, 1.49534)","(3150, 73.0, 0.55816)","(6739, 73.0, 0.19349)","(1337, 73.0, 0.9092)","(5532, 73.0, 0.31626)","(5532, 73.0, 0.31545)","(4914, 73.0, 0.22093)","(5532, 73.0, 0.31626)","(7249, 73.0, 0.40727)","(6559, 73.0, 0.44591)","(4988, 73.0, 0.32397)","(6562, 73.0, 0.48433)","(4988, 73.0, 0.3275)","(1230, 73.0, 1.00304)","(4988, 73.0, 0.32748)","(7218, 73.0, 0.55517)","(7218, 73.0, 0.56037)","(7218, 73.0, 0.56097)","(5532, 73.0, 0.31264)","(2752, 73.0, 0.52581)","(6739, 73.0, 0.19417)","(5532, 73.0, 0.31264)","(1337, 73.0, 0.91318)","(2902, 73.0, 1.49534)","(6739, 73.0, 0.19349)","(4988, 73.0, 0.32748)","(5532, 73.0, 0.31545)","(815, 73.0, 0.45102)","(815, 73.0, 0.4509)","(7268, 73.0, 0.33109)","(5532, 73.0, 0.31264)","(2752, 73.0, 0.52528)","(3532, 73.0, 1.31413)","(3532, 73.0, 1.31171)","(6295, 73.0, 0.42304)","(6295, 73.0, 0.42716)","(2786, 73.0, 0.82124)","(7218, 73.0, 0.56097)","(5532, 73.0, 0.31722)","(5532, 73.0, 0.31545)","(6713, 73.0, 1.36254)","(5532, 73.0, 0.31722)","(645, 73.0, 0.9641)","(645, 73.0, 0.95858)","(645, 73.0, 0.9641)","(2752, 73.0, 0.52528)","(6739, 73.0, 0.19417)","(4810, 73.0, 0.47042)","(2752, 73.0, 0.52581)","(2752, 73.0, 0.52528)","(5532, 73.0, 0.31264)","(7294, 73.0, 0.27336)","(4987, 73.0, 0.53437)","(6739, 73.0, 0.19349)","(1337, 73.0, 0.9092)","(4914, 73.0, 0.22274)","(6856, 73.0, 0.45887)","(7090, 73.0, 0.41354)","(6739, 73.0, 0.19349)","(1689, 73.0, 1.21704)","(3067, 73.0, 0.78916)","(815, 73.0, 0.45102)","(6739, 73.0, 0.19417)","(2342, 73.0, 0.21229)","(6739, 73.0, 0.19417)","(3397, 73.0, 0.97787)","(5790, 73.0, 0.39844)","(6084, 73.0, 0.54754)","(5245, 73.0, 0.43809)","(4530, 73.0, 0.42678)","(6295, 73.0, 0.4261)","(6424, 73.0, 0.99575)","(5219, 73.0, 0.29109)","(3984, 73.0, 0.3513)","(3727, 73.0, 1.0813)","(2808, 73.0, 0.42814)"
"(5532, 72.0, 0.31545)","(2752, 72.0, 0.52528)","(645, 72.0, 0.96272)","(645, 72.0, 0.9641)","(645, 72.0, 0.96354)","(2752, 72.0, 0.52581)","(2752, 72.0, 0.52487)","(7218, 72.0, 0.56166)","(2752, 72.0, 0.52467)","(2902, 72.0, 1.49491)","(5532, 72.0, 0.31264)","(4914, 72.0, 0.22093)","(1337, 72.0, 0.91262)","(5532, 72.0, 0.31626)","(7218, 72.0, 0.56097)","(4810, 72.0, 0.47042)","(4988, 72.0, 0.3275)","(7218, 72.0, 0.55517)","(6827, 72.0, 1.06841)","(1230, 72.0, 1.00728)","(2294, 72.0, 1.4749)","(1230, 72.0, 1.00794)","(5532, 72.0, 0.31264)","(4988, 72.0, 0.3275)","(4988, 72.0, 0.32748)","(1337, 72.0, 0.9092)","(6739, 72.0, 0.19417)","(1337, 72.0, 0.91318)","(1337, 72.0, 0.9092)","(5532, 72.0, 0.31722)","(4914, 72.0, 0.21967)","(645, 72.0, 0.96354)","(5532, 72.0, 0.31626)","(1781, 72.0, 0.47433)","(6739, 72.0, 0.19417)","(6739, 72.0, 0.19356)","(4988, 72.0, 0.32397)","(1337, 72.0, 0.9092)","(1337, 72.0, 0.91303)","(2294, 72.0, 1.47755)","(2294, 72.0, 1.4749)","(1337, 72.0, 0.9092)","(1337, 72.0, 0.91303)","(6827, 72.0, 1.06841)","(6295, 72.0, 0.42716)","(6295, 72.0, 0.42827)","(6295, 72.0, 0.4261)","(645, 72.0, 0.95858)","(645, 72.0, 0.9641)","(5532, 72.0, 0.31722)","(5532, 72.0, 0.31264)","(4914, 72.0, 0.21967)","(1337, 72.0, 0.91303)","(7268, 72.0, 0.33231)","(645, 72.0, 0.9641)","(645, 72.0, 0.9641)","(645, 72.0, 0.96354)","(645, 72.0, 0.95858)","(7176, 72.0, 0.6397)","(127, 72.0, 0.30377)","(3397, 72.0, 0.97787)","(5532, 72.0, 0.31264)","(5532, 72.0, 0.31545)","(2786, 72.0, 0.82124)","(6287, 72.0, 0.99851)","(645, 72.0, 0.96354)","(4989, 72.0, 0.19154)","(645, 72.0, 0.95858)","(2752, 72.0, 0.52581)","(4914, 72.0, 0.21967)","(873, 72.0, 0.93722)","(5532, 72.0, 0.31722)","(773, 72.0, 0.26632)","(1351, 72.0, 0.23773)","(4914, 72.0, 0.22536)","(6731, 72.0, 0.44031)","(5938, 72.0, 0.74513)","(7218, 72.0, 0.56037)","(6532, 72.0, 0.42335)","(3013, 72.0, 1.07109)","(1213, 72.0, 0.42338)","(6168, 72.0, 0.17876)","(5695, 72.0, 0.3313)"
"(2902, 71.0, 1.49371)","(5532, 71.0, 0.31626)","(4914, 71.0, 0.22274)","(6739, 71.0, 0.19417)","(6739, 71.0, 0.19349)","(4914, 71.0, 0.21967)","(4914, 71.0, 0.22274)","(3150, 71.0, 0.55451)","(4914, 71.0, 0.22536)","(7218, 71.0, 0.56097)","(4914, 71.0, 0.22536)","(4988, 71.0, 0.32748)","(4988, 71.0, 0.3275)","(7218, 71.0, 0.56097)","(645, 71.0, 0.96354)","(6559, 71.0, 0.44608)","(7218, 71.0, 0.56037)","(6562, 71.0, 0.48226)","(1337, 71.0, 0.91303)","(2294, 71.0, 1.47755)","(4914, 71.0, 0.22536)","(2294, 71.0, 1.4787)","(7288, 71.0, 0.75512)","(2752, 71.0, 0.52487)","(2752, 71.0, 0.52528)","(7218, 71.0, 0.55517)","(645, 71.0, 0.9641)","(4988, 71.0, 0.32831)","(645, 71.0, 0.95858)","(4988, 71.0, 0.32831)","(1337, 71.0, 0.91318)","(7218, 71.0, 0.56097)","(1337, 71.0, 0.91303)","(2786, 71.0, 0.82095)","(4914, 71.0, 0.21967)","(4914, 71.0, 0.22274)","(1337, 71.0, 0.9092)","(645, 71.0, 0.95858)","(4988, 71.0, 0.32748)","(6946, 71.0, 0.41922)","(6946, 71.0, 0.42328)","(5532, 71.0, 0.31264)","(5532, 71.0, 0.31626)","(3150, 71.0, 0.55552)","(1337, 71.0, 0.91303)","(1337, 71.0, 0.91318)","(1337, 71.0, 0.91262)","(4988, 71.0, 0.32397)","(2752, 71.0, 0.52581)","(2752, 71.0, 0.52581)","(2752, 71.0, 0.52467)","(7218, 71.0, 0.56166)","(2981, 71.0, 0.72596)","(4810, 71.0, 0.47042)","(5931, 71.0, 0.21296)","(5532, 71.0, 0.31722)","(5532, 71.0, 0.31626)","(1337, 71.0, 0.9092)","(3532, 71.0, 1.31557)","(6533, 71.0, 0.31065)","(773, 71.0, 0.26632)","(4988, 71.0, 0.32397)","(773, 71.0, 0.26656)","(7087, 71.0, 0.41662)","(1690, 71.0, 0.62027)","(1337, 71.0, 0.91303)","(6717, 71.0, 1.37237)","(2902, 71.0, 1.49103)","(5532, 71.0, 0.31722)","(5532, 71.0, 0.31722)","(5920, 71.0, 0.46233)","(4914, 71.0, 0.21967)","(1418, 71.0, 0.51505)","(5186, 71.0, 0.24159)","(5931, 71.0, 0.20866)","(6287, 71.0, 0.99824)","(6661, 71.0, 0.42748)","(3150, 71.0, 0.55597)","(1659, 71.0, 0.45362)","(5713, 71.0, 0.41463)","(4998, 71.0, 0.58833)","(3672, 71.0, 0.52679)","(5673, 71.0, 0.28744)"
"(4914, 70.0, 0.22274)","(2902, 70.0, 1.49491)","(7218, 70.0, 0.56037)","(3150, 70.0, 0.55451)","(3150, 70.0, 0.55552)","(2902, 70.0, 1.49534)","(2902, 70.0, 1.49371)","(2752, 70.0, 0.52581)","(3397, 70.0, 0.97258)","(3150, 70.0, 0.55552)","(6946, 70.0, 0.42328)","(1337, 70.0, 0.91303)","(7218, 70.0, 0.56037)","(645, 70.0, 0.96354)","(1337, 70.0, 0.91303)","(4988, 70.0, 0.32831)","(6562, 70.0, 0.48334)","(6827, 70.0, 1.06428)","(1343, 70.0, 0.36462)","(4914, 70.0, 0.22274)","(6739, 70.0, 0.19344)","(4914, 70.0, 0.22093)","(1337, 70.0, 0.9092)","(3150, 70.0, 0.55597)","(3150, 70.0, 0.55552)","(4988, 70.0, 0.32397)","(4988, 70.0, 0.32831)","(645, 70.0, 0.9641)","(4914, 70.0, 0.22536)","(4914, 70.0, 0.21967)","(645, 70.0, 0.9641)","(4988, 70.0, 0.32748)","(4914, 70.0, 0.22093)","(6295, 70.0, 0.4261)","(2752, 70.0, 0.52581)","(2752, 70.0, 0.52487)","(3150, 70.0, 0.55816)","(4988, 70.0, 0.32397)","(7218, 70.0, 0.56097)","(815, 70.0, 0.4509)","(815, 70.0, 0.44733)","(7218, 70.0, 0.55517)","(7218, 70.0, 0.56097)","(3397, 70.0, 0.97787)","(645, 70.0, 0.96354)","(645, 70.0, 0.9641)","(645, 70.0, 0.96272)","(773, 70.0, 0.26608)","(6295, 70.0, 0.42827)","(6295, 70.0, 0.42827)","(6295, 70.0, 0.42304)","(773, 70.0, 0.26658)","(1230, 70.0, 1.00794)","(1337, 70.0, 0.91318)","(2981, 70.0, 0.72569)","(1337, 70.0, 0.91318)","(1337, 70.0, 0.91303)","(4914, 70.0, 0.22536)","(3161, 70.0, 0.56168)","(56, 70.0, 0.44109)","(645, 70.0, 0.96354)","(645, 70.0, 0.95858)","(815, 70.0, 0.4509)","(3092, 70.0, 1.25534)","(4400, 70.0, 0.58529)","(4914, 70.0, 0.22093)","(4800, 70.0, 0.44115)","(5931, 70.0, 0.20866)","(3150, 70.0, 0.55451)","(7218, 70.0, 0.56166)","(1643, 70.0, 0.97598)","(645, 70.0, 0.9641)","(815, 70.0, 0.45087)","(7268, 70.0, 0.33178)","(2902, 70.0, 1.49103)","(3895, 70.0, 0.53661)","(4493, 70.0, 0.73292)","(6739, 70.0, 0.19356)","(6996, 70.0, 0.29091)","(1477, 70.0, 0.44988)","(4447, 70.0, 0.37636)","(3980, 70.0, 0.19528)","(3970, 70.0, 0.49221)"
