0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
"(6982, 92.0, 0.73165)","(1787, 92.0, 1.20749)","(6953, 92.0, 0.38245)","(5851, 92.0, 0.59685)","(5851, 92.0, 0.59856)","(7249, 92.0, 0.40724)","(7008, 92.0, 0.43309)","(6728, 92.0, 0.39879)","(6657, 92.0, 0.32624)","(7189, 92.0, 0.31225)","(6728, 92.0, 0.39886)","(6657, 92.0, 0.32661)","(5851, 92.0, 0.59927)","(2011, 92.0, 0.9767)","(6728, 92.0, 0.39874)","(7212, 92.0, 0.40064)","(2011, 92.0, 0.97679)","(7263, 92.0, 0.46878)","(7263, 92.0, 0.4727)","(6982, 92.0, 0.73145)","(6982, 92.0, 0.73221)","(5925, 92.0, 0.45776)","(6657, 92.0, 0.32624)","(6425, 92.0, 1.03028)","(6706, 92.0, 0.37612)","(6706, 92.0, 0.37707)","(7263, 92.0, 0.4727)","(7263, 92.0, 0.46957)","(6728, 92.0, 0.39879)","(2237, 92.0, 1.01549)","(7263, 92.0, 0.46878)","(6728, 92.0, 0.39874)","(7277, 92.0, 0.30514)","(6657, 92.0, 0.32492)","(1379, 92.0, 1.03888)","(4096, 92.0, 1.40265)","(1871, 92.0, 0.63028)","(6982, 92.0, 0.73145)","(1857, 92.0, 0.94807)","(6657, 92.0, 0.32768)","(6657, 92.0, 0.32624)","(6657, 92.0, 0.32661)","(5851, 92.0, 0.59927)","(6657, 92.0, 0.32492)","(5851, 92.0, 0.59879)","(1105, 92.0, 1.11409)","(1105, 92.0, 1.11265)","(6728, 92.0, 0.39879)","(7040, 92.0, 0.4607)","(5851, 92.0, 0.59879)","(6728, 92.0, 0.39886)","(7263, 92.0, 0.46957)","(6951, 92.0, 0.443)","(6728, 92.0, 0.39883)","(7263, 92.0, 0.46878)","(6820, 92.0, 0.25324)","(6820, 92.0, 0.25206)","(6820, 92.0, 0.25272)","(891, 92.0, 0.32696)","(2237, 92.0, 1.02001)","(2954, 92.0, 0.9398)","(5674, 92.0, 0.15789)","(2954, 92.0, 0.9367)","(6982, 92.0, 0.73145)","(2237, 92.0, 1.01849)","(1105, 92.0, 1.11265)","(2936, 92.0, 0.54152)","(1690, 92.0, 0.62016)","(7301, 92.0, 0.31622)","(6728, 92.0, 0.39879)","(6728, 92.0, 0.39886)","(3021, 92.0, 0.28059)"
"(1787, 91.0, 1.20991)","(5851, 91.0, 0.59685)","(6907, 91.0, 0.49737)","(6728, 91.0, 0.39883)","(6728, 91.0, 0.39886)","(6728, 91.0, 0.39874)","(6782, 91.0, 0.85316)","(2954, 91.0, 0.9398)","(1787, 91.0, 1.20924)","(6657, 91.0, 0.32661)","(7263, 91.0, 0.46882)","(2011, 91.0, 0.97679)","(6982, 91.0, 0.73165)","(573, 91.0, 0.99206)","(7212, 91.0, 0.40375)","(573, 91.0, 0.99046)","(573, 91.0, 0.992)","(2237, 91.0, 1.02001)","(2237, 91.0, 1.01549)","(2011, 91.0, 0.97679)","(3777, 91.0, 0.56922)","(6657, 91.0, 0.32661)","(1787, 91.0, 1.20924)","(7212, 91.0, 0.40375)","(4488, 91.0, 0.27992)","(4488, 91.0, 0.27902)","(5851, 91.0, 0.59685)","(1787, 91.0, 1.20924)","(5851, 91.0, 0.59927)","(1787, 91.0, 1.20749)","(2954, 91.0, 0.9398)","(2011, 91.0, 0.97743)","(6982, 91.0, 0.73165)","(7263, 91.0, 0.4727)","(6969, 91.0, 0.99765)","(6657, 91.0, 0.32768)","(5851, 91.0, 0.59927)","(2954, 91.0, 0.93952)","(6728, 91.0, 0.39883)","(7263, 91.0, 0.46878)","(7263, 91.0, 0.46957)","(7263, 91.0, 0.46882)","(2237, 91.0, 1.02001)","(3067, 91.0, 0.78974)","(1787, 91.0, 1.20924)","(1871, 91.0, 0.62949)","(1871, 91.0, 0.62709)","(5851, 91.0, 0.59927)","(6728, 91.0, 0.39883)","(6728, 91.0, 0.39874)","(1787, 91.0, 1.20952)","(6728, 91.0, 0.39874)","(5444, 91.0, 0.39952)","(1787, 91.0, 1.20749)","(1871, 91.0, 0.63028)","(7008, 91.0, 0.43499)","(7008, 91.0, 0.43309)","(7008, 91.0, 0.43072)","(6375, 91.0, 0.15127)","(1871, 91.0, 0.63028)","(5674, 91.0, 0.15766)","(6982, 91.0, 0.73221)","(5674, 91.0, 0.15672)","(6827, 91.0, 1.06844)","(5851, 91.0, 0.59879)","(7182, 91.0, 0.18465)","(1105, 91.0, 1.11452)","(6943, 91.0, 0.53011)","(779, 91.0, 0.22437)","(5851, 91.0, 0.59927)","(7249, 91.0, 0.40706)","(4354, 91.0, 0.38086)"
"(6524, 90.0, 0.40139)","(2237, 90.0, 1.01549)","(7008, 90.0, 0.43072)","(1787, 90.0, 1.20749)","(1787, 90.0, 1.20952)","(3067, 90.0, 0.79102)","(6728, 90.0, 0.39874)","(6524, 90.0, 0.40139)","(1871, 90.0, 0.62949)","(1787, 90.0, 1.20952)","(1787, 90.0, 1.20952)","(6728, 90.0, 0.39886)","(2954, 90.0, 0.9398)","(6907, 90.0, 0.50271)","(2011, 90.0, 0.97743)","(6907, 90.0, 0.49737)","(6907, 90.0, 0.50213)","(6524, 90.0, 0.40139)","(6524, 90.0, 0.4057)","(5851, 90.0, 0.59856)","(5674, 90.0, 0.15789)","(4306, 90.0, 0.21532)","(5851, 90.0, 0.59879)","(7189, 90.0, 0.31122)","(7170, 90.0, 0.38709)","(7170, 90.0, 0.38622)","(2237, 90.0, 1.01549)","(5851, 90.0, 0.59879)","(1787, 90.0, 1.20991)","(6728, 90.0, 0.39883)","(5851, 90.0, 0.59927)","(1787, 90.0, 1.20924)","(7106, 90.0, 0.25939)","(6728, 90.0, 0.39883)","(6907, 90.0, 0.50213)","(3777, 90.0, 0.56884)","(6657, 90.0, 0.32768)","(1871, 90.0, 0.62975)","(4096, 90.0, 1.39917)","(6728, 90.0, 0.39879)","(6728, 90.0, 0.39874)","(6728, 90.0, 0.39886)","(6728, 90.0, 0.39879)","(6728, 90.0, 0.39883)","(1871, 90.0, 0.62949)","(6657, 90.0, 0.32624)","(6657, 90.0, 0.32492)","(1787, 90.0, 1.20991)","(6497, 90.0, 0.2511)","(2237, 90.0, 1.01849)","(2237, 90.0, 1.01909)","(1787, 90.0, 1.20924)","(1637, 90.0, 0.76705)","(5851, 90.0, 0.59685)","(1787, 90.0, 1.20991)","(7124, 90.0, 0.31632)","(7124, 90.0, 0.31854)","(7124, 90.0, 0.32041)","(6875, 90.0, 0.99103)","(5851, 90.0, 0.59927)","(6982, 90.0, 0.73165)","(6827, 90.0, 1.06813)","(6982, 90.0, 0.73194)","(3213, 90.0, 1.4676)","(1871, 90.0, 0.62949)","(3335, 90.0, 1.51131)","(7182, 90.0, 0.18113)","(282, 90.0, 0.38182)","(1422, 90.0, 0.5223)","(2237, 90.0, 1.02001)","(5350, 90.0, 0.71068)","(999, 90.0, 0.36387)"
"(5851, 89.0, 0.59927)","(2954, 89.0, 0.9367)","(1159, 89.0, 1.01479)","(2237, 89.0, 1.01549)","(2237, 89.0, 1.01909)","(1907, 89.0, 1.26488)","(1787, 89.0, 1.20924)","(6122, 89.0, 0.63582)","(6728, 89.0, 0.39874)","(1871, 89.0, 0.62975)","(5851, 89.0, 0.59856)","(3777, 89.0, 0.56885)","(7263, 89.0, 0.46878)","(2954, 89.0, 0.9398)","(573, 89.0, 0.99101)","(2954, 89.0, 0.9367)","(2954, 89.0, 0.93952)","(7189, 89.0, 0.31207)","(7189, 89.0, 0.30951)","(1787, 89.0, 1.20952)","(7008, 89.0, 0.43309)","(2433, 89.0, 0.42746)","(6728, 89.0, 0.39874)","(5674, 89.0, 0.15789)","(6730, 89.0, 0.46063)","(6730, 89.0, 0.45903)","(1787, 89.0, 1.20749)","(2237, 89.0, 1.01849)","(2237, 89.0, 1.02001)","(5851, 89.0, 0.59685)","(2237, 89.0, 1.02001)","(2954, 89.0, 0.93947)","(6176, 89.0, 1.03469)","(5851, 89.0, 0.59685)","(1907, 89.0, 1.26518)","(6728, 89.0, 0.39879)","(2237, 89.0, 1.02001)","(7263, 89.0, 0.46882)","(2011, 89.0, 0.97614)","(3777, 89.0, 0.56884)","(3777, 89.0, 0.56922)","(3777, 89.0, 0.56885)","(1787, 89.0, 1.20991)","(6425, 89.0, 1.02716)","(2237, 89.0, 1.01849)","(6728, 89.0, 0.39874)","(6728, 89.0, 0.39883)","(2237, 89.0, 1.02001)","(3335, 89.0, 1.51131)","(1787, 89.0, 1.20924)","(7189, 89.0, 0.31225)","(5851, 89.0, 0.59879)","(6561, 89.0, 0.34365)","(1871, 89.0, 0.62709)","(6728, 89.0, 0.39879)","(2936, 89.0, 0.54145)","(2936, 89.0, 0.54209)","(2936, 89.0, 0.54232)","(3698, 89.0, 0.45867)","(6728, 89.0, 0.39879)","(6827, 89.0, 1.06886)","(3213, 89.0, 1.46693)","(6827, 89.0, 1.06531)","(273, 89.0, 0.44132)","(6782, 89.0, 0.85316)","(7016, 89.0, 0.92549)","(3335, 89.0, 1.51454)","(2749, 89.0, 0.64585)","(6624, 89.0, 0.34146)","(1787, 89.0, 1.20991)","(853, 89.0, 0.37163)","(7041, 89.0, 0.31705)"
"(2954, 88.0, 0.9398)","(1871, 88.0, 0.62709)","(1907, 88.0, 1.26408)","(1871, 88.0, 0.62709)","(1871, 88.0, 0.62975)","(5350, 88.0, 0.71009)","(1964, 88.0, 0.30327)","(6425, 88.0, 1.03146)","(2954, 88.0, 0.93947)","(6728, 88.0, 0.39886)","(1871, 88.0, 0.62975)","(2954, 88.0, 0.93952)","(1787, 88.0, 1.20991)","(5915, 88.0, 0.74557)","(6907, 88.0, 0.5006)","(5915, 88.0, 0.7419)","(5915, 88.0, 0.74493)","(1787, 88.0, 1.20991)","(1787, 88.0, 1.20749)","(6728, 88.0, 0.39886)","(2954, 88.0, 0.93947)","(1870, 88.0, 0.37662)","(1871, 88.0, 0.62949)","(6122, 88.0, 0.63436)","(7184, 88.0, 0.28125)","(7184, 88.0, 0.281)","(1871, 88.0, 0.62709)","(1871, 88.0, 0.62949)","(1871, 88.0, 0.63028)","(2954, 88.0, 0.9367)","(1871, 88.0, 0.63028)","(1871, 88.0, 0.62949)","(7263, 88.0, 0.46878)","(3777, 88.0, 0.56901)","(1787, 88.0, 1.20952)","(6524, 88.0, 0.40139)","(6728, 88.0, 0.39879)","(1787, 88.0, 1.20952)","(6508, 88.0, 0.48455)","(5851, 88.0, 0.59927)","(5851, 88.0, 0.59879)","(5851, 88.0, 0.59856)","(1871, 88.0, 0.63028)","(5674, 88.0, 0.15672)","(2954, 88.0, 0.93947)","(1787, 88.0, 1.20924)","(1787, 88.0, 1.20749)","(1871, 88.0, 0.63028)","(765, 88.0, 0.77337)","(1871, 88.0, 0.62949)","(2954, 88.0, 0.93952)","(2954, 88.0, 0.93947)","(3286, 88.0, 0.61331)","(6657, 88.0, 0.32492)","(2954, 88.0, 0.9398)","(6497, 88.0, 0.2468)","(6497, 88.0, 0.2479)","(6497, 88.0, 0.2511)","(4570, 88.0, 0.27461)","(1787, 88.0, 1.20991)","(3213, 88.0, 1.46814)","(273, 88.0, 0.44282)","(3213, 88.0, 1.46527)","(1871, 88.0, 0.62975)","(7268, 88.0, 0.33138)","(6982, 88.0, 0.73194)","(7016, 88.0, 0.9281)","(6913, 88.0, 0.46416)","(6406, 88.0, 0.80025)","(1871, 88.0, 0.63028)","(6524, 88.0, 0.40161)","(6224, 88.0, 0.4666)"
"(1907, 87.0, 1.26579)","(3777, 87.0, 0.56901)","(1871, 87.0, 0.62709)","(2954, 87.0, 0.9367)","(2954, 87.0, 0.93952)","(7263, 87.0, 0.46957)","(573, 87.0, 0.99101)","(3777, 87.0, 0.56884)","(6524, 87.0, 0.40232)","(2954, 87.0, 0.93952)","(2954, 87.0, 0.93952)","(6425, 87.0, 1.03088)","(3777, 87.0, 0.56884)","(5674, 87.0, 0.15766)","(2954, 87.0, 0.93947)","(5674, 87.0, 0.15672)","(3335, 87.0, 1.51454)","(2981, 87.0, 0.726)","(2981, 87.0, 0.72598)","(2237, 87.0, 1.01909)","(5350, 87.0, 0.71009)","(6073, 87.0, 0.33354)","(6524, 87.0, 0.40232)","(5851, 87.0, 0.59879)","(3037, 87.0, 0.38394)","(3037, 87.0, 0.38282)","(2954, 87.0, 0.9367)","(3777, 87.0, 0.56922)","(2954, 87.0, 0.9398)","(1871, 87.0, 0.62709)","(1787, 87.0, 1.20991)","(6524, 87.0, 0.40232)","(1105, 87.0, 1.11483)","(1871, 87.0, 0.62709)","(6953, 87.0, 0.38313)","(2954, 87.0, 0.9398)","(1787, 87.0, 1.20991)","(6122, 87.0, 0.63509)","(6657, 87.0, 0.32492)","(1871, 87.0, 0.63028)","(1871, 87.0, 0.62949)","(1871, 87.0, 0.62975)","(2954, 87.0, 0.9398)","(7263, 87.0, 0.4727)","(7263, 87.0, 0.46957)","(6524, 87.0, 0.40232)","(6524, 87.0, 0.4057)","(2954, 87.0, 0.9398)","(7212, 87.0, 0.40064)","(2954, 87.0, 0.93947)","(6524, 87.0, 0.40161)","(1871, 87.0, 0.62949)","(6657, 87.0, 0.32492)","(3777, 87.0, 0.56901)","(5851, 87.0, 0.59927)","(2294, 87.0, 1.4793)","(2294, 87.0, 1.47778)","(2294, 87.0, 1.47558)","(4637, 87.0, 0.31564)","(2954, 87.0, 0.9398)","(273, 87.0, 0.4409)","(1871, 87.0, 0.62949)","(273, 87.0, 0.4452)","(7008, 87.0, 0.43428)","(1787, 87.0, 1.20924)","(4119, 87.0, 0.43352)","(6982, 87.0, 0.73145)","(5872, 87.0, 0.32108)","(5673, 87.0, 0.28748)","(2954, 87.0, 0.9398)","(1787, 87.0, 1.20952)","(4940, 87.0, 0.31056)"
"(7263, 86.0, 0.46878)","(6524, 86.0, 0.4057)","(4096, 86.0, 1.39917)","(6524, 86.0, 0.4057)","(6524, 86.0, 0.40161)","(5674, 86.0, 0.15789)","(6524, 86.0, 0.40232)","(5350, 86.0, 0.71141)","(6122, 86.0, 0.63436)","(6524, 86.0, 0.40161)","(6524, 86.0, 0.40161)","(2237, 86.0, 1.01909)","(6122, 86.0, 0.63582)","(3335, 86.0, 1.51534)","(5915, 86.0, 0.74448)","(3335, 86.0, 1.51131)","(1871, 86.0, 0.62975)","(7277, 86.0, 0.30514)","(7277, 86.0, 0.30117)","(6122, 86.0, 0.63509)","(6524, 86.0, 0.40232)","(6227, 86.0, 0.2993)","(2954, 86.0, 0.93947)","(6728, 86.0, 0.39874)","(5828, 86.0, 0.37904)","(5828, 86.0, 0.37934)","(6524, 86.0, 0.4057)","(2954, 86.0, 0.93947)","(6524, 86.0, 0.40139)","(6524, 86.0, 0.4057)","(6524, 86.0, 0.40139)","(2237, 86.0, 1.01849)","(5851, 86.0, 0.59927)","(6524, 86.0, 0.4057)","(2011, 86.0, 0.97679)","(1787, 86.0, 1.20991)","(6524, 86.0, 0.40139)","(2237, 86.0, 1.01909)","(6524, 86.0, 0.4057)","(2954, 86.0, 0.9398)","(2954, 86.0, 0.93947)","(2954, 86.0, 0.93952)","(6524, 86.0, 0.40139)","(2237, 86.0, 1.01549)","(6122, 86.0, 0.63436)","(6982, 86.0, 0.73221)","(6982, 86.0, 0.73194)","(6524, 86.0, 0.40139)","(6715, 86.0, 1.37654)","(6524, 86.0, 0.40232)","(1871, 86.0, 0.62975)","(6122, 86.0, 0.63436)","(6795, 86.0, 0.50749)","(6524, 86.0, 0.4057)","(6524, 86.0, 0.40139)","(5326, 86.0, 0.57979)","(5326, 86.0, 0.5786)","(5326, 86.0, 0.5753)","(5073, 86.0, 0.86977)","(6524, 86.0, 0.40139)","(1871, 86.0, 0.63028)","(7008, 86.0, 0.43309)","(1871, 86.0, 0.62709)","(6875, 86.0, 0.99072)","(6524, 86.0, 0.40232)","(7268, 86.0, 0.33107)","(4119, 86.0, 0.43681)","(3873, 86.0, 0.75817)","(3624, 86.0, 0.40141)","(6524, 86.0, 0.40139)","(3067, 86.0, 0.79044)","(3632, 86.0, 0.41433)"
"(1871, 85.0, 0.63028)","(6122, 85.0, 0.63043)","(5851, 85.0, 0.59685)","(3777, 85.0, 0.56901)","(3777, 85.0, 0.56885)","(1871, 85.0, 0.62949)","(6122, 85.0, 0.63436)","(573, 85.0, 0.99206)","(6425, 85.0, 1.03028)","(6122, 85.0, 0.63509)","(3777, 85.0, 0.56885)","(5674, 85.0, 0.15759)","(5674, 85.0, 0.15766)","(1871, 85.0, 0.63028)","(5674, 85.0, 0.15789)","(1871, 85.0, 0.62709)","(2223, 85.0, 1.10276)","(6176, 85.0, 1.03469)","(6176, 85.0, 1.03184)","(6425, 85.0, 1.03088)","(1787, 85.0, 1.20924)","(4315, 85.0, 0.23318)","(3777, 85.0, 0.56922)","(6657, 85.0, 0.32624)","(4922, 85.0, 0.60639)","(4922, 85.0, 0.60631)","(6122, 85.0, 0.63043)","(6524, 85.0, 0.40232)","(3777, 85.0, 0.56884)","(3777, 85.0, 0.56901)","(6122, 85.0, 0.63582)","(6122, 85.0, 0.63436)","(1871, 85.0, 0.63028)","(2954, 85.0, 0.9367)","(2223, 85.0, 1.10276)","(2237, 85.0, 1.02001)","(6122, 85.0, 0.63582)","(5674, 85.0, 0.15759)","(2954, 85.0, 0.9367)","(6524, 85.0, 0.40139)","(6524, 85.0, 0.40232)","(6524, 85.0, 0.40161)","(3777, 85.0, 0.56884)","(6122, 85.0, 0.63043)","(5674, 85.0, 0.15789)","(2981, 85.0, 0.72649)","(2981, 85.0, 0.72598)","(3777, 85.0, 0.56884)","(6425, 85.0, 1.02716)","(3777, 85.0, 0.56922)","(6122, 85.0, 0.63509)","(6524, 85.0, 0.40232)","(1372, 85.0, 0.44957)","(2954, 85.0, 0.9367)","(6122, 85.0, 0.63582)","(752, 85.0, 1.33658)","(752, 85.0, 1.33517)","(752, 85.0, 1.33338)","(5634, 85.0, 0.24491)","(3777, 85.0, 0.56884)","(7008, 85.0, 0.43499)","(6875, 85.0, 0.99064)","(7008, 85.0, 0.43072)","(5326, 85.0, 0.57926)","(2011, 85.0, 0.97743)","(2472, 85.0, 0.63854)","(7268, 85.0, 0.33189)","(6982, 85.0, 0.73221)","(3772, 85.0, 0.26737)","(3777, 85.0, 0.56884)","(2011, 85.0, 0.97679)","(7239, 85.0, 0.3406)"
"(7277, 84.0, 0.30514)","(6425, 84.0, 1.02716)","(5674, 84.0, 0.15672)","(6122, 84.0, 0.63043)","(6122, 84.0, 0.63509)","(6508, 84.0, 0.48536)","(2011, 84.0, 0.97743)","(5674, 84.0, 0.15766)","(3777, 84.0, 0.56922)","(6425, 84.0, 1.03088)","(6122, 84.0, 0.63509)","(3067, 84.0, 0.79044)","(2237, 84.0, 1.02001)","(2223, 84.0, 1.10352)","(3335, 84.0, 1.5136)","(2223, 84.0, 1.09913)","(5424, 84.0, 0.84436)","(6122, 84.0, 0.63582)","(6122, 84.0, 0.63043)","(573, 84.0, 0.992)","(6657, 84.0, 0.32624)","(6527, 84.0, 0.42182)","(6122, 84.0, 0.63436)","(1907, 84.0, 1.26488)","(1331, 84.0, 0.37553)","(1331, 84.0, 0.37612)","(3777, 84.0, 0.56901)","(6122, 84.0, 0.63436)","(6122, 84.0, 0.63582)","(6122, 84.0, 0.63043)","(6425, 84.0, 1.03146)","(3777, 84.0, 0.56922)","(1787, 84.0, 1.20991)","(6122, 84.0, 0.63043)","(5851, 84.0, 0.59856)","(6782, 84.0, 0.85494)","(6782, 84.0, 0.85494)","(6425, 84.0, 1.03088)","(1907, 84.0, 1.26408)","(5350, 84.0, 0.71141)","(5350, 84.0, 0.71009)","(5350, 84.0, 0.71068)","(6122, 84.0, 0.63582)","(1871, 84.0, 0.62709)","(3777, 84.0, 0.56922)","(2237, 84.0, 1.01849)","(2237, 84.0, 1.01549)","(6122, 84.0, 0.63582)","(1343, 84.0, 0.36834)","(6122, 84.0, 0.63436)","(6425, 84.0, 1.03088)","(3777, 84.0, 0.56922)","(841, 84.0, 0.27283)","(6122, 84.0, 0.63043)","(6907, 84.0, 0.50271)","(7300, 84.0, 0.33979)","(7300, 84.0, 0.34109)","(7300, 84.0, 0.34399)","(6276, 84.0, 0.40117)","(6122, 84.0, 0.63582)","(6875, 84.0, 0.99103)","(5326, 84.0, 0.5786)","(6875, 84.0, 0.98799)","(6425, 84.0, 1.03088)","(573, 84.0, 0.99101)","(6876, 84.0, 0.48131)","(2472, 84.0, 0.6419)","(6176, 84.0, 1.03453)","(4880, 84.0, 0.34326)","(6122, 84.0, 0.63582)","(573, 84.0, 0.992)","(1351, 84.0, 0.23997)"
"(5674, 83.0, 0.15766)","(5674, 83.0, 0.15672)","(1343, 83.0, 0.36834)","(6425, 83.0, 1.02716)","(6425, 83.0, 1.03088)","(2954, 83.0, 0.93947)","(5674, 83.0, 0.15789)","(6907, 83.0, 0.50271)","(5350, 83.0, 0.71009)","(3777, 83.0, 0.56885)","(6425, 83.0, 1.03088)","(1871, 83.0, 0.62975)","(6425, 83.0, 1.03146)","(5424, 83.0, 0.84473)","(1871, 83.0, 0.62949)","(5424, 83.0, 0.84267)","(1343, 83.0, 0.36442)","(1871, 83.0, 0.63028)","(1871, 83.0, 0.62709)","(5674, 83.0, 0.15759)","(3067, 83.0, 0.79102)","(2257, 83.0, 0.44287)","(5350, 83.0, 0.71009)","(5350, 83.0, 0.71009)","(6613, 83.0, 0.35649)","(6613, 83.0, 0.35555)","(6425, 83.0, 1.02716)","(6425, 83.0, 1.03028)","(6425, 83.0, 1.03146)","(6425, 83.0, 1.02716)","(5674, 83.0, 0.15766)","(6425, 83.0, 1.03028)","(1907, 83.0, 1.26579)","(6425, 83.0, 1.02716)","(7189, 83.0, 0.31225)","(6122, 83.0, 0.63582)","(573, 83.0, 0.99206)","(6524, 83.0, 0.40161)","(3067, 83.0, 0.78974)","(6122, 83.0, 0.63582)","(6122, 83.0, 0.63436)","(6122, 83.0, 0.63509)","(6425, 83.0, 1.03146)","(5350, 83.0, 0.70685)","(6425, 83.0, 1.03028)","(2813, 83.0, 1.1218)","(2813, 83.0, 1.11979)","(6425, 83.0, 1.03146)","(718, 83.0, 0.4871)","(6425, 83.0, 1.03028)","(3777, 83.0, 0.56885)","(6425, 83.0, 1.03028)","(1984, 83.0, 0.58831)","(5350, 83.0, 0.70685)","(6425, 83.0, 1.03146)","(1159, 83.0, 1.0183)","(1159, 83.0, 1.01719)","(1159, 83.0, 1.01479)","(3375, 83.0, 0.32796)","(6425, 83.0, 1.03146)","(5326, 83.0, 0.57979)","(6425, 83.0, 1.03028)","(5326, 83.0, 0.5753)","(484, 83.0, 0.15838)","(5350, 83.0, 0.71009)","(7065, 83.0, 0.53238)","(6876, 83.0, 0.48615)","(2237, 83.0, 1.01849)","(7015, 83.0, 0.91244)","(6425, 83.0, 1.03146)","(1907, 83.0, 1.26518)","(148, 83.0, 0.28584)"
"(3777, 82.0, 0.56884)","(573, 82.0, 0.99046)","(2981, 82.0, 0.72598)","(5674, 82.0, 0.15672)","(5674, 82.0, 0.15759)","(6907, 82.0, 0.5006)","(6425, 82.0, 1.03028)","(6782, 82.0, 0.85494)","(5674, 82.0, 0.15789)","(5350, 82.0, 0.71068)","(5674, 82.0, 0.15759)","(6122, 82.0, 0.63509)","(6524, 82.0, 0.40139)","(6425, 82.0, 1.03146)","(5424, 82.0, 0.8432)","(1343, 82.0, 0.36834)","(6425, 82.0, 1.03088)","(6907, 82.0, 0.50271)","(6907, 82.0, 0.49737)","(3777, 82.0, 0.56885)","(2237, 82.0, 1.01849)","(1405, 82.0, 0.34231)","(6425, 82.0, 1.03028)","(7263, 82.0, 0.46957)","(1670, 82.0, 0.18525)","(1670, 82.0, 0.18542)","(5674, 82.0, 0.15672)","(5674, 82.0, 0.15789)","(5674, 82.0, 0.15766)","(5350, 82.0, 0.70685)","(6907, 82.0, 0.50271)","(5674, 82.0, 0.15789)","(573, 82.0, 0.99206)","(5350, 82.0, 0.70685)","(6524, 82.0, 0.40161)","(6425, 82.0, 1.03146)","(5674, 82.0, 0.15766)","(3777, 82.0, 0.56885)","(3777, 82.0, 0.56901)","(6425, 82.0, 1.03146)","(6425, 82.0, 1.03028)","(6425, 82.0, 1.03088)","(5674, 82.0, 0.15766)","(2954, 82.0, 0.9367)","(6524, 82.0, 0.40232)","(3067, 82.0, 0.79102)","(3067, 82.0, 0.78974)","(5350, 82.0, 0.71141)","(2981, 82.0, 0.72598)","(5674, 82.0, 0.15789)","(5674, 82.0, 0.15759)","(5674, 82.0, 0.15789)","(1857, 82.0, 0.94807)","(5674, 82.0, 0.15672)","(3777, 82.0, 0.56884)","(6953, 82.0, 0.38385)","(6953, 82.0, 0.3835)","(6953, 82.0, 0.38245)","(3147, 82.0, 1.05403)","(5350, 82.0, 0.71141)","(6425, 82.0, 1.03146)","(484, 82.0, 0.1583)","(6425, 82.0, 1.02716)","(6508, 82.0, 0.4859)","(6122, 82.0, 0.63436)","(2294, 82.0, 1.47558)","(7065, 82.0, 0.53129)","(3915, 82.0, 0.63675)","(4967, 82.0, 0.38467)","(5674, 82.0, 0.15766)","(5851, 82.0, 0.59856)","(2941, 82.0, 1.09713)"
"(6122, 81.0, 0.63582)","(6782, 81.0, 0.85261)","(1857, 81.0, 0.94807)","(5350, 81.0, 0.70685)","(5350, 81.0, 0.71068)","(5851, 81.0, 0.59879)","(2237, 81.0, 1.01849)","(6508, 81.0, 0.48611)","(6907, 81.0, 0.5006)","(573, 81.0, 0.992)","(5350, 81.0, 0.71068)","(5350, 81.0, 0.71068)","(6782, 81.0, 0.85494)","(3067, 81.0, 0.7906)","(1343, 81.0, 0.36479)","(3067, 81.0, 0.78974)","(3067, 81.0, 0.79044)","(7106, 81.0, 0.25939)","(7106, 81.0, 0.2616)","(6524, 81.0, 0.40161)","(6782, 81.0, 0.85316)","(2420, 81.0, 0.30213)","(6907, 81.0, 0.5006)","(5915, 81.0, 0.74448)","(3281, 81.0, 0.27927)","(3281, 81.0, 0.27977)","(5350, 81.0, 0.70685)","(5350, 81.0, 0.71009)","(6782, 81.0, 0.85494)","(6907, 81.0, 0.49737)","(573, 81.0, 0.99206)","(6782, 81.0, 0.85316)","(7268, 81.0, 0.33212)","(1907, 81.0, 1.26408)","(3067, 81.0, 0.79044)","(5350, 81.0, 0.71141)","(3777, 81.0, 0.56884)","(573, 81.0, 0.992)","(1871, 81.0, 0.62709)","(6907, 81.0, 0.50271)","(6907, 81.0, 0.5006)","(6907, 81.0, 0.50213)","(5350, 81.0, 0.71141)","(1907, 81.0, 1.26408)","(5350, 81.0, 0.71009)","(7189, 81.0, 0.31122)","(7189, 81.0, 0.30951)","(6782, 81.0, 0.85494)","(6176, 81.0, 1.03184)","(5350, 81.0, 0.71009)","(2981, 81.0, 0.72574)","(573, 81.0, 0.99101)","(2878, 81.0, 0.59531)","(6425, 81.0, 1.02716)","(573, 81.0, 0.99206)","(6721, 81.0, 1.30944)","(6721, 81.0, 1.3072)","(6721, 81.0, 1.3051)","(2161, 81.0, 0.30971)","(6782, 81.0, 0.85494)","(484, 81.0, 0.15916)","(6508, 81.0, 0.48536)","(484, 81.0, 0.15549)","(1343, 81.0, 0.36442)","(6907, 81.0, 0.5006)","(6935, 81.0, 0.34219)","(2294, 81.0, 1.47863)","(1267, 81.0, 0.44)","(1702, 81.0, 0.2787)","(5350, 81.0, 0.71141)","(1964, 81.0, 0.30453)","(5700, 81.0, 0.897)"
