0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
"(7061, 96.0, 0.42873)","(6513, 96.0, 0.51115)","(2716, 96.0, 0.3424)","(7255, 96.0, 0.48458)","(2152, 96.0, 1.07392)","(462, 96.0, 0.87792)","(7020, 96.0, 0.17905)","(3963, 96.0, 0.53344)","(4099, 96.0, 0.92964)","(2716, 96.0, 0.3424)","(7020, 96.0, 0.17808)","(2716, 96.0, 0.34353)","(7255, 96.0, 0.4828)","(5446, 96.0, 0.1461)","(5446, 96.0, 0.14831)","(1681, 96.0, 0.78549)","(4099, 96.0, 0.93089)","(1111, 96.0, 1.2987)","(1111, 96.0, 1.29734)","(1111, 96.0, 1.29937)","(744, 96.0, 0.33463)","(6707, 96.0, 0.38562)","(462, 96.0, 0.8751)","(2716, 96.0, 0.3424)","(5967, 96.0, 0.38334)","(7255, 96.0, 0.48514)","(630, 96.0, 0.80856)","(517, 96.0, 0.85789)","(4189, 96.0, 0.22407)","(2716, 96.0, 0.34353)","(2716, 96.0, 0.33878)","(7255, 96.0, 0.4828)","(7129, 96.0, 0.4775)","(7129, 96.0, 0.4818)","(2122, 96.0, 1.17998)","(2122, 96.0, 1.1766)","(5266, 96.0, 1.36318)","(2716, 96.0, 0.34353)","(3604, 96.0, 1.02104)","(2122, 96.0, 1.17968)","(307, 96.0, 0.26691)","(2716, 96.0, 0.34353)","(2716, 96.0, 0.33878)","(5967, 96.0, 0.38811)","(5967, 96.0, 0.38604)","(6418, 96.0, 0.35199)","(744, 96.0, 0.33528)","(6741, 96.0, 1.20793)","(6942, 96.0, 0.63329)","(1513, 96.0, 0.92806)","(5541, 96.0, 0.22769)","(1111, 96.0, 1.2987)","(2716, 96.0, 0.33878)","(5967, 96.0, 0.38681)","(744, 96.0, 0.33463)","(744, 96.0, 0.33557)","(6657, 96.0, 0.32657)","(1111, 96.0, 1.2987)","(5967, 96.0, 0.38604)","(7263, 96.0, 0.46881)","(2653, 96.0, 0.69682)","(2108, 96.0, 0.54122)","(631, 96.0, 0.95365)","(3803, 96.0, 0.40744)","(4179, 96.0, 0.53172)","(4232, 96.0, 0.29085)","(2706, 96.0, 0.31417)","(5375, 96.0, 0.44948)"
"(1111, 95.0, 1.29989)","(1464, 95.0, 0.72045)","(7255, 95.0, 0.48514)","(2122, 95.0, 1.17998)","(2716, 95.0, 0.3424)","(7129, 95.0, 0.47834)","(462, 95.0, 0.878)","(5716, 95.0, 0.72547)","(3963, 95.0, 0.52843)","(2122, 95.0, 1.17998)","(1513, 95.0, 0.93244)","(462, 95.0, 0.87855)","(630, 95.0, 0.80874)","(2122, 95.0, 1.18088)","(2122, 95.0, 1.17968)","(4099, 95.0, 0.92964)","(462, 95.0, 0.878)","(6441, 95.0, 0.98692)","(6441, 95.0, 0.98598)","(6441, 95.0, 0.98797)","(2716, 95.0, 0.33878)","(462, 95.0, 0.87855)","(6493, 95.0, 0.45021)","(2122, 95.0, 1.17998)","(630, 95.0, 0.80856)","(2122, 95.0, 1.17968)","(1513, 95.0, 0.92806)","(2429, 95.0, 0.58559)","(4203, 95.0, 0.41848)","(3963, 95.0, 0.53344)","(3963, 95.0, 0.52843)","(2122, 95.0, 1.18088)","(5348, 95.0, 0.34339)","(5348, 95.0, 0.34582)","(7255, 95.0, 0.48458)","(7255, 95.0, 0.48862)","(6802, 95.0, 1.00954)","(2122, 95.0, 1.18088)","(5266, 95.0, 1.36318)","(7255, 95.0, 0.48514)","(7255, 95.0, 0.4828)","(3963, 95.0, 0.53344)","(3963, 95.0, 0.52843)","(6741, 95.0, 1.2088)","(1681, 95.0, 0.78734)","(5417, 95.0, 0.28686)","(2716, 95.0, 0.3424)","(6942, 95.0, 0.63246)","(5716, 95.0, 0.72564)","(2716, 95.0, 0.33878)","(4510, 95.0, 0.41931)","(307, 95.0, 0.26504)","(5716, 95.0, 0.72525)","(3963, 95.0, 0.53183)","(7255, 95.0, 0.48862)","(6441, 95.0, 0.98907)","(744, 95.0, 0.33499)","(1513, 95.0, 0.93136)","(6728, 95.0, 0.3981)","(1611, 95.0, 0.75226)","(4113, 95.0, 0.7358)","(390, 95.0, 0.3657)","(3901, 95.0, 0.34375)","(928, 95.0, 0.74682)","(6490, 95.0, 0.42987)","(2294, 95.0, 1.47912)","(916, 95.0, 0.5148)","(4352, 95.0, 0.32629)"
"(6149, 94.0, 0.89319)","(3742, 94.0, 0.66975)","(3963, 94.0, 0.53104)","(3963, 94.0, 0.53183)","(2106, 94.0, 0.92162)","(1111, 94.0, 1.2987)","(7129, 94.0, 0.47838)","(3727, 94.0, 1.08137)","(5716, 94.0, 0.72525)","(7040, 94.0, 0.45677)","(2122, 94.0, 1.18088)","(2122, 94.0, 1.18088)","(3383, 94.0, 0.41923)","(1681, 94.0, 0.78749)","(1681, 94.0, 0.78734)","(462, 94.0, 0.8751)","(7129, 94.0, 0.47838)","(2629, 94.0, 0.2)","(2629, 94.0, 0.20055)","(2629, 94.0, 0.1999)","(7255, 94.0, 0.48862)","(6493, 94.0, 0.44547)","(4079, 94.0, 0.31478)","(3963, 94.0, 0.53183)","(3963, 94.0, 0.52843)","(3963, 94.0, 0.53104)","(7293, 94.0, 0.82071)","(1207, 94.0, 0.41738)","(517, 94.0, 0.8601)","(2122, 94.0, 1.18088)","(2122, 94.0, 1.1766)","(3963, 94.0, 0.53344)","(2716, 94.0, 0.34353)","(2716, 94.0, 0.33878)","(3963, 94.0, 0.53183)","(7129, 94.0, 0.4818)","(7040, 94.0, 0.45677)","(744, 94.0, 0.33557)","(5448, 94.0, 0.29659)","(3963, 94.0, 0.53104)","(3963, 94.0, 0.53344)","(744, 94.0, 0.33557)","(744, 94.0, 0.33463)","(7293, 94.0, 0.82097)","(2716, 94.0, 0.3424)","(6634, 94.0, 0.61218)","(3963, 94.0, 0.53104)","(5716, 94.0, 0.7257)","(2271, 94.0, 0.56775)","(7263, 94.0, 0.4732)","(5480, 94.0, 0.39293)","(5716, 94.0, 0.7257)","(7293, 94.0, 0.82071)","(2716, 94.0, 0.3424)","(1111, 94.0, 1.29734)","(2716, 94.0, 0.34353)","(6441, 94.0, 0.98797)","(2122, 94.0, 1.17968)","(462, 94.0, 0.87792)","(4279, 94.0, 0.23387)","(6149, 94.0, 0.89042)","(2223, 94.0, 1.1032)","(4317, 94.0, 0.35274)","(4589, 94.0, 0.19613)","(2316, 94.0, 0.51893)","(1257, 94.0, 0.48179)","(4847, 94.0, 0.3013)","(1365, 94.0, 0.26674)"
"(2629, 93.0, 0.19957)","(4628, 93.0, 0.42281)","(744, 93.0, 0.33528)","(3383, 93.0, 0.42088)","(7213, 93.0, 0.41488)","(5716, 93.0, 0.7257)","(1111, 93.0, 1.29937)","(307, 93.0, 0.26691)","(3727, 93.0, 1.07817)","(4351, 93.0, 0.82561)","(2886, 93.0, 0.48944)","(3963, 93.0, 0.53344)","(2122, 93.0, 1.18088)","(4099, 93.0, 0.93091)","(4099, 93.0, 0.93068)","(7129, 93.0, 0.4818)","(6942, 93.0, 0.63329)","(7129, 93.0, 0.47834)","(7129, 93.0, 0.4818)","(7129, 93.0, 0.47838)","(1111, 93.0, 1.29734)","(4079, 93.0, 0.31699)","(5012, 93.0, 0.25731)","(744, 93.0, 0.33499)","(2122, 93.0, 1.1766)","(744, 93.0, 0.33528)","(2716, 93.0, 0.33878)","(3089, 93.0, 0.25148)","(2429, 93.0, 0.58873)","(744, 93.0, 0.33557)","(744, 93.0, 0.33463)","(3383, 93.0, 0.41923)","(4351, 93.0, 0.82608)","(4351, 93.0, 0.82286)","(3383, 93.0, 0.42088)","(1307, 93.0, 1.01372)","(2122, 93.0, 1.17998)","(3963, 93.0, 0.53344)","(4753, 93.0, 0.5335)","(1111, 93.0, 1.2987)","(462, 93.0, 0.87855)","(3383, 93.0, 0.41923)","(3383, 93.0, 0.42516)","(4099, 93.0, 0.93091)","(462, 93.0, 0.87792)","(2536, 93.0, 0.38262)","(2122, 93.0, 1.17968)","(2271, 93.0, 0.56775)","(462, 93.0, 0.878)","(4113, 93.0, 0.7358)","(3492, 93.0, 0.43925)","(3963, 93.0, 0.53104)","(2122, 93.0, 1.1766)","(3383, 93.0, 0.42088)","(3963, 93.0, 0.52843)","(1307, 93.0, 1.01747)","(2716, 93.0, 0.3424)","(7020, 93.0, 0.1795)","(4435, 93.0, 0.30054)","(3668, 93.0, 1.07192)","(4079, 93.0, 0.31478)","(3045, 93.0, 0.3518)","(6930, 93.0, 0.27797)","(4352, 93.0, 0.3264)","(3844, 93.0, 0.24354)","(11, 93.0, 1.04873)","(76, 93.0, 0.90418)","(1284, 93.0, 0.85338)"
"(659, 92.0, 0.18462)","(2163, 92.0, 0.92275)","(1111, 92.0, 1.2987)","(462, 92.0, 0.878)","(7205, 92.0, 0.30301)","(1819, 92.0, 0.93512)","(5716, 92.0, 0.72564)","(462, 92.0, 0.87855)","(307, 92.0, 0.26272)","(6441, 92.0, 0.98797)","(3963, 92.0, 0.53344)","(1111, 92.0, 1.29989)","(1513, 92.0, 0.93244)","(462, 92.0, 0.87855)","(462, 92.0, 0.87792)","(6942, 92.0, 0.62946)","(2606, 92.0, 0.28011)","(1513, 92.0, 0.93136)","(1513, 92.0, 0.92806)","(1513, 92.0, 0.93152)","(3963, 92.0, 0.52843)","(5012, 92.0, 0.25126)","(3292, 92.0, 0.36211)","(7129, 92.0, 0.47838)","(1111, 92.0, 1.29734)","(630, 92.0, 0.80787)","(744, 92.0, 0.33463)","(2361, 92.0, 0.38493)","(1207, 92.0, 0.41471)","(1111, 92.0, 1.29989)","(630, 92.0, 0.80856)","(744, 92.0, 0.33557)","(6802, 92.0, 1.01015)","(6802, 92.0, 1.00642)","(7129, 92.0, 0.47838)","(462, 92.0, 0.8751)","(3383, 92.0, 0.42088)","(3383, 92.0, 0.41923)","(5297, 92.0, 0.5945)","(7129, 92.0, 0.47834)","(3383, 92.0, 0.41923)","(2122, 92.0, 1.18088)","(2122, 92.0, 1.1766)","(630, 92.0, 0.80874)","(1513, 92.0, 0.93136)","(3079, 92.0, 0.50575)","(1111, 92.0, 1.2987)","(462, 92.0, 0.87792)","(4113, 92.0, 0.73589)","(2886, 92.0, 0.48698)","(7009, 92.0, 0.49274)","(1513, 92.0, 0.93136)","(1513, 92.0, 0.92806)","(1111, 92.0, 1.29937)","(630, 92.0, 0.80856)","(3727, 92.0, 1.08137)","(1307, 92.0, 1.01649)","(6802, 92.0, 1.00955)","(7067, 92.0, 0.90493)","(4099, 92.0, 0.93091)","(3383, 92.0, 0.42516)","(5481, 92.0, 0.25862)","(5632, 92.0, 0.97378)","(2485, 92.0, 1.10041)","(2652, 92.0, 0.35081)","(2606, 92.0, 0.28124)","(301, 92.0, 0.29577)","(286, 92.0, 0.30362)"
"(4099, 91.0, 0.93091)","(5539, 91.0, 0.27852)","(7129, 91.0, 0.47834)","(1111, 91.0, 1.29937)","(4079, 91.0, 0.31697)","(1130, 91.0, 0.35096)","(1819, 91.0, 0.93561)","(7129, 91.0, 0.4775)","(462, 91.0, 0.8751)","(1111, 91.0, 1.29937)","(4351, 91.0, 0.82608)","(4113, 91.0, 0.73535)","(1111, 91.0, 1.29989)","(7129, 91.0, 0.4775)","(6942, 91.0, 0.63246)","(2606, 91.0, 0.27822)","(5348, 91.0, 0.34411)","(630, 91.0, 0.80787)","(630, 91.0, 0.80856)","(630, 91.0, 0.80873)","(7129, 91.0, 0.4818)","(3292, 91.0, 0.36645)","(4731, 91.0, 0.38533)","(3383, 91.0, 0.42088)","(462, 91.0, 0.8751)","(3383, 91.0, 0.42119)","(3963, 91.0, 0.52843)","(1307, 91.0, 1.01372)","(3089, 91.0, 0.24849)","(7129, 91.0, 0.4775)","(3383, 91.0, 0.42516)","(7129, 91.0, 0.4775)","(7040, 91.0, 0.45524)","(7040, 91.0, 0.46107)","(462, 91.0, 0.878)","(3963, 91.0, 0.52843)","(1307, 91.0, 1.01649)","(5348, 91.0, 0.34339)","(6619, 91.0, 0.29503)","(744, 91.0, 0.33528)","(3727, 91.0, 1.08137)","(6942, 91.0, 0.63462)","(6942, 91.0, 0.62946)","(3963, 91.0, 0.53344)","(3963, 91.0, 0.53104)","(5884, 91.0, 0.34342)","(7129, 91.0, 0.47834)","(4113, 91.0, 0.73605)","(1438, 91.0, 0.99692)","(4099, 91.0, 0.92964)","(5285, 91.0, 0.32241)","(5348, 91.0, 0.34554)","(6802, 91.0, 1.00642)","(6942, 91.0, 0.63329)","(2716, 91.0, 0.33878)","(6856, 91.0, 0.45872)","(3727, 91.0, 1.08098)","(744, 91.0, 0.33528)","(6441, 91.0, 0.98692)","(11, 91.0, 1.04873)","(2122, 91.0, 1.1766)","(7229, 91.0, 0.31907)","(541, 91.0, 0.79909)","(5448, 91.0, 0.29659)","(4772, 91.0, 0.58113)","(7149, 91.0, 0.38691)","(325, 91.0, 0.41697)","(4980, 91.0, 1.13256)"
"(4113, 90.0, 0.73535)","(5812, 90.0, 0.54985)","(630, 90.0, 0.80787)","(7129, 90.0, 0.47838)","(6856, 90.0, 0.45836)","(307, 90.0, 0.26504)","(1130, 90.0, 0.35115)","(744, 90.0, 0.33557)","(7129, 90.0, 0.4818)","(744, 90.0, 0.33499)","(744, 90.0, 0.33557)","(1307, 90.0, 1.01747)","(3963, 90.0, 0.53344)","(6942, 90.0, 0.63462)","(2606, 90.0, 0.28034)","(5348, 90.0, 0.34582)","(7255, 90.0, 0.48458)","(462, 90.0, 0.87792)","(462, 90.0, 0.8751)","(462, 90.0, 0.878)","(630, 90.0, 0.80856)","(4731, 90.0, 0.38055)","(4048, 90.0, 0.50567)","(1111, 90.0, 1.29937)","(3383, 90.0, 0.42516)","(1111, 90.0, 1.2987)","(1111, 90.0, 1.29734)","(2035, 90.0, 0.4693)","(2361, 90.0, 0.38774)","(462, 90.0, 0.87855)","(1111, 90.0, 1.29734)","(1111, 90.0, 1.29989)","(744, 90.0, 0.33557)","(744, 90.0, 0.33463)","(1111, 90.0, 1.29937)","(3383, 90.0, 0.42516)","(6942, 90.0, 0.63329)","(6942, 90.0, 0.63462)","(7167, 90.0, 0.4867)","(3383, 90.0, 0.42119)","(7129, 90.0, 0.4775)","(1111, 90.0, 1.29989)","(1111, 90.0, 1.29734)","(3727, 90.0, 1.08137)","(5348, 90.0, 0.34554)","(4702, 90.0, 0.43119)","(630, 90.0, 0.80787)","(1438, 90.0, 0.99649)","(7286, 90.0, 0.36585)","(6741, 90.0, 1.20486)","(5674, 90.0, 0.15729)","(630, 90.0, 0.80787)","(1952, 90.0, 0.41065)","(744, 90.0, 0.33499)","(7129, 90.0, 0.4818)","(1595, 90.0, 0.75763)","(6856, 90.0, 0.45836)","(1307, 90.0, 1.0157)","(3141, 90.0, 0.33892)","(7239, 90.0, 0.34095)","(3727, 90.0, 1.07817)","(1747, 90.0, 0.63953)","(1952, 90.0, 0.41065)","(6828, 90.0, 0.36143)","(1591, 90.0, 0.38816)","(7201, 90.0, 0.30426)","(5775, 90.0, 0.50284)","(1961, 90.0, 0.2791)"
"(5967, 89.0, 0.38811)","(614, 89.0, 0.46529)","(462, 89.0, 0.87792)","(744, 89.0, 0.33499)","(2886, 89.0, 0.48858)","(3963, 89.0, 0.53104)","(307, 89.0, 0.26563)","(1111, 89.0, 1.29989)","(744, 89.0, 0.33463)","(5348, 89.0, 0.34411)","(1307, 89.0, 1.01747)","(3383, 89.0, 0.41923)","(1130, 89.0, 0.35228)","(2606, 89.0, 0.28124)","(5348, 89.0, 0.34554)","(7255, 89.0, 0.48862)","(2294, 89.0, 1.47826)","(4099, 89.0, 0.93068)","(4099, 89.0, 0.92964)","(4099, 89.0, 0.93089)","(462, 89.0, 0.8751)","(4048, 89.0, 0.50019)","(4368, 89.0, 0.63374)","(462, 89.0, 0.878)","(7129, 89.0, 0.4818)","(7129, 89.0, 0.47834)","(3383, 89.0, 0.42516)","(2887, 89.0, 0.70472)","(1307, 89.0, 1.01649)","(630, 89.0, 0.80874)","(6942, 89.0, 0.62946)","(462, 89.0, 0.87855)","(6441, 89.0, 0.98907)","(6441, 89.0, 0.98598)","(744, 89.0, 0.33499)","(1111, 89.0, 1.29734)","(7238, 89.0, 1.35653)","(630, 89.0, 0.80874)","(6846, 89.0, 0.64469)","(462, 89.0, 0.87792)","(1111, 89.0, 1.29989)","(7129, 89.0, 0.4775)","(7129, 89.0, 0.4818)","(5348, 89.0, 0.34339)","(744, 89.0, 0.33528)","(6879, 89.0, 0.37687)","(5348, 89.0, 0.34554)","(7286, 89.0, 0.36543)","(2131, 89.0, 0.65232)","(1130, 89.0, 0.34977)","(7254, 89.0, 0.33506)","(6441, 89.0, 0.98692)","(5348, 89.0, 0.34582)","(2122, 89.0, 1.17998)","(1513, 89.0, 0.92806)","(6951, 89.0, 0.44312)","(1595, 89.0, 0.75728)","(7040, 89.0, 0.45678)","(7172, 89.0, 0.42342)","(462, 89.0, 0.87855)","(744, 89.0, 0.33463)","(4375, 89.0, 0.3457)","(2347, 89.0, 0.5533)","(1595, 89.0, 0.75728)","(5473, 89.0, 0.41268)","(7280, 89.0, 0.51158)","(6118, 89.0, 0.34183)","(1831, 89.0, 0.37104)"
"(7098, 88.0, 0.42717)","(6871, 88.0, 0.56838)","(3383, 88.0, 0.42119)","(630, 88.0, 0.80873)","(7084, 88.0, 0.55282)","(630, 88.0, 0.80787)","(3963, 88.0, 0.53183)","(1819, 88.0, 0.93661)","(1111, 88.0, 1.29734)","(1307, 88.0, 1.01649)","(3383, 88.0, 0.41923)","(1130, 88.0, 0.35228)","(744, 88.0, 0.33557)","(5348, 88.0, 0.34339)","(7255, 88.0, 0.48514)","(3397, 88.0, 0.97328)","(3397, 88.0, 0.9774)","(7263, 88.0, 0.4695)","(7263, 88.0, 0.4732)","(7263, 88.0, 0.46961)","(1513, 88.0, 0.92806)","(4368, 88.0, 0.63826)","(6097, 88.0, 0.21076)","(1307, 88.0, 1.01649)","(1130, 88.0, 0.34977)","(5348, 88.0, 0.34554)","(5348, 88.0, 0.34582)","(4171, 88.0, 0.25477)","(2035, 88.0, 0.47155)","(3383, 88.0, 0.41923)","(7129, 88.0, 0.4818)","(630, 88.0, 0.80874)","(1111, 88.0, 1.29989)","(1111, 88.0, 1.29734)","(5348, 88.0, 0.34411)","(4113, 88.0, 0.7358)","(744, 88.0, 0.33499)","(1513, 88.0, 0.93244)","(6970, 88.0, 0.6969)","(630, 88.0, 0.80787)","(6942, 88.0, 0.63462)","(630, 88.0, 0.80874)","(630, 88.0, 0.80856)","(1111, 88.0, 1.29989)","(630, 88.0, 0.80787)","(3022, 88.0, 0.41797)","(3383, 88.0, 0.42119)","(2131, 88.0, 0.65233)","(6951, 88.0, 0.4433)","(6942, 88.0, 0.62946)","(3498, 88.0, 0.27431)","(7255, 88.0, 0.48514)","(3383, 88.0, 0.42516)","(462, 88.0, 0.878)","(6942, 88.0, 0.62946)","(11, 88.0, 1.04873)","(6951, 88.0, 0.4433)","(5348, 88.0, 0.34554)","(2255, 88.0, 0.31419)","(1998, 88.0, 0.99609)","(391, 88.0, 0.46209)","(4932, 88.0, 0.25217)","(7251, 88.0, 0.92207)","(7158, 88.0, 0.32691)","(2001, 88.0, 0.34446)","(6942, 88.0, 0.63462)","(7280, 88.0, 0.51136)","(4126, 88.0, 0.36263)"
"(744, 87.0, 0.33557)","(4998, 87.0, 0.58892)","(5348, 87.0, 0.34554)","(6942, 87.0, 0.63329)","(6951, 87.0, 0.4433)","(6945, 87.0, 0.34325)","(630, 87.0, 0.80873)","(4351, 87.0, 0.82608)","(1819, 87.0, 0.93194)","(3383, 87.0, 0.42088)","(307, 87.0, 0.26691)","(7255, 87.0, 0.4828)","(7129, 87.0, 0.4775)","(7255, 87.0, 0.4828)","(2294, 87.0, 1.47745)","(6441, 87.0, 0.98598)","(2152, 87.0, 1.07392)","(6108, 87.0, 1.22477)","(6108, 87.0, 1.22305)","(6108, 87.0, 1.22519)","(5348, 87.0, 0.34582)","(6097, 87.0, 0.2087)","(1857, 87.0, 0.94761)","(1513, 87.0, 0.93152)","(744, 87.0, 0.33463)","(462, 87.0, 0.87792)","(462, 87.0, 0.8751)","(3091, 87.0, 0.50988)","(2887, 87.0, 0.70417)","(6942, 87.0, 0.63462)","(462, 87.0, 0.8751)","(5348, 87.0, 0.34339)","(1307, 87.0, 1.01747)","(1307, 87.0, 1.01372)","(1307, 87.0, 1.01649)","(1513, 87.0, 0.92806)","(5937, 87.0, 0.27274)","(462, 87.0, 0.87855)","(1942, 87.0, 0.40616)","(1513, 87.0, 0.93136)","(744, 87.0, 0.33557)","(462, 87.0, 0.87855)","(462, 87.0, 0.8751)","(6108, 87.0, 1.22554)","(6942, 87.0, 0.63246)","(6436, 87.0, 0.45988)","(462, 87.0, 0.87792)","(6951, 87.0, 0.44328)","(5348, 87.0, 0.34411)","(5348, 87.0, 0.34582)","(4122, 87.0, 0.48264)","(3383, 87.0, 0.42119)","(4279, 87.0, 0.23373)","(1130, 87.0, 0.35115)","(5348, 87.0, 0.34582)","(1952, 87.0, 0.40681)","(11, 87.0, 1.04833)","(3383, 87.0, 0.42119)","(7189, 87.0, 0.31171)","(2629, 87.0, 0.19957)","(4977, 87.0, 1.32096)","(6875, 87.0, 0.9906)","(3660, 87.0, 0.71671)","(46, 87.0, 0.24336)","(5469, 87.0, 0.41654)","(1595, 87.0, 0.75763)","(4835, 87.0, 0.48714)","(4860, 87.0, 0.32003)"
"(4232, 86.0, 0.29085)","(2215, 86.0, 0.46103)","(1513, 86.0, 0.93136)","(1513, 86.0, 0.93152)","(5967, 86.0, 0.38681)","(5348, 86.0, 0.34554)","(6945, 86.0, 0.34246)","(6149, 86.0, 0.89319)","(4351, 86.0, 0.82286)","(6942, 86.0, 0.63329)","(1130, 86.0, 0.35228)","(5348, 86.0, 0.34339)","(462, 86.0, 0.87855)","(2294, 86.0, 1.47912)","(3397, 86.0, 0.97677)","(5716, 86.0, 0.72525)","(6441, 86.0, 0.98797)","(3383, 86.0, 0.42119)","(3383, 86.0, 0.42516)","(3383, 86.0, 0.42088)","(3383, 86.0, 0.42516)","(1857, 86.0, 0.9496)","(6899, 86.0, 0.3995)","(5348, 86.0, 0.34411)","(1513, 86.0, 0.92806)","(1513, 86.0, 0.93136)","(1681, 86.0, 0.78549)","(3775, 86.0, 0.2206)","(4171, 86.0, 0.25115)","(5348, 86.0, 0.34339)","(5348, 86.0, 0.34582)","(6942, 86.0, 0.63462)","(3383, 86.0, 0.41923)","(3383, 86.0, 0.42516)","(630, 86.0, 0.80873)","(744, 86.0, 0.33463)","(1952, 86.0, 0.40763)","(7129, 86.0, 0.4775)","(5980, 86.0, 0.28254)","(5348, 86.0, 0.34554)","(5348, 86.0, 0.34339)","(5348, 86.0, 0.34339)","(5348, 86.0, 0.34582)","(6951, 86.0, 0.44312)","(3383, 86.0, 0.42119)","(1478, 86.0, 0.58384)","(1513, 86.0, 0.93136)","(5348, 86.0, 0.34554)","(1611, 86.0, 0.75277)","(1111, 86.0, 1.29734)","(3319, 86.0, 0.84488)","(462, 86.0, 0.87792)","(1994, 86.0, 0.74688)","(7129, 86.0, 0.47838)","(462, 86.0, 0.8751)","(6995, 86.0, 0.36622)","(1952, 86.0, 0.40763)","(1130, 86.0, 0.35096)","(6741, 86.0, 1.20793)","(6441, 86.0, 0.98907)","(6962, 86.0, 0.5988)","(6223, 86.0, 0.33455)","(3312, 86.0, 0.38669)","(2413, 86.0, 0.35492)","(2156, 86.0, 0.35875)","(744, 86.0, 0.33557)","(4446, 86.0, 0.44931)","(3671, 86.0, 0.31571)"
"(2886, 85.0, 0.48944)","(5817, 85.0, 0.44879)","(4113, 85.0, 0.73605)","(5348, 85.0, 0.34411)","(4631, 85.0, 0.38206)","(6942, 85.0, 0.63246)","(5348, 85.0, 0.34411)","(1307, 85.0, 1.01747)","(6149, 85.0, 0.89042)","(5716, 85.0, 0.72564)","(6802, 85.0, 1.01015)","(630, 85.0, 0.80874)","(5348, 85.0, 0.34339)","(2152, 85.0, 1.07396)","(2152, 85.0, 1.07339)","(7020, 85.0, 0.18248)","(5716, 85.0, 0.72564)","(1595, 85.0, 0.75737)","(1595, 85.0, 0.75501)","(1595, 85.0, 0.75728)","(6942, 85.0, 0.62946)","(6899, 85.0, 0.40544)","(3093, 85.0, 0.79748)","(630, 85.0, 0.80873)","(4113, 85.0, 0.7358)","(1130, 85.0, 0.35096)","(1130, 85.0, 0.34977)","(558, 85.0, 0.48698)","(3091, 85.0, 0.50678)","(3727, 85.0, 1.08137)","(1513, 85.0, 0.92806)","(1513, 85.0, 0.93244)","(1130, 85.0, 0.35228)","(1130, 85.0, 0.34977)","(1513, 85.0, 0.93152)","(5348, 85.0, 0.34582)","(5348, 85.0, 0.34411)","(1111, 85.0, 1.29989)","(1889, 85.0, 0.377)","(6942, 85.0, 0.63246)","(6802, 85.0, 1.01015)","(3727, 85.0, 1.08137)","(3727, 85.0, 1.07817)","(462, 85.0, 0.87855)","(1111, 85.0, 1.2987)","(978, 85.0, 0.26771)","(6942, 85.0, 0.63246)","(1611, 85.0, 0.75295)","(1307, 85.0, 1.01649)","(3383, 85.0, 0.42516)","(3395, 85.0, 0.35766)","(6802, 85.0, 1.00955)","(7098, 85.0, 0.42357)","(1513, 85.0, 0.93152)","(3383, 85.0, 0.42516)","(1130, 85.0, 0.35228)","(6995, 85.0, 0.36699)","(3963, 85.0, 0.53104)","(7217, 85.0, 0.33545)","(7169, 85.0, 0.31662)","(816, 85.0, 0.52291)","(6118, 85.0, 0.3411)","(6600, 85.0, 0.48452)","(5372, 85.0, 0.33518)","(3923, 85.0, 0.26042)","(3727, 85.0, 1.08137)","(2880, 85.0, 0.28656)","(4442, 85.0, 0.43169)"
