0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
"(7242, 81.0, 0.49037)","(7014, 81.0, 0.56887)","(7242, 81.0, 0.49037)","(7242, 81.0, 0.49033)","(7242, 81.0, 0.48978)","(6204, 81.0, 0.32028)","(6204, 81.0, 0.32135)","(6204, 81.0, 0.31931)","(3449, 81.0, 1.09566)","(5788, 81.0, 1.17413)","(7242, 81.0, 0.4859)","(5788, 81.0, 1.17507)","(6204, 81.0, 0.31931)","(6204, 81.0, 0.32028)","(6858, 81.0, 0.63723)","(7288, 81.0, 0.75593)","(752, 81.0, 1.3333)","(3108, 81.0, 0.99082)","(1616, 81.0, 0.22639)","(7125, 81.0, 0.38281)","(7125, 81.0, 0.38238)","(4563, 81.0, 0.35564)","(196, 81.0, 0.37754)","(4651, 81.0, 0.29654)","(5253, 81.0, 0.30529)","(7265, 81.0, 0.34458)","(6204, 81.0, 0.32028)","(6204, 81.0, 0.32028)","(5699, 81.0, 0.26693)","(7014, 81.0, 0.56912)","(7242, 81.0, 0.4859)","(7224, 81.0, 0.37836)","(1307, 81.0, 1.01376)","(7224, 81.0, 0.37856)","(7242, 81.0, 0.49037)","(4563, 81.0, 0.35564)","(7014, 81.0, 0.56887)","(7014, 81.0, 0.56912)","(7242, 81.0, 0.4859)","(6204, 81.0, 0.32135)","(654, 81.0, 0.73874)","(4563, 81.0, 0.3573)","(6806, 81.0, 0.65465)","(4563, 81.0, 0.3573)","(6806, 81.0, 0.65465)","(6806, 81.0, 0.65514)","(7014, 81.0, 0.56912)","(1981, 81.0, 1.00958)","(7014, 81.0, 0.56882)","(1855, 81.0, 0.63321)","(391, 81.0, 0.4658)","(1273, 81.0, 0.31919)","(4563, 81.0, 0.35731)","(5767, 81.0, 0.85026)","(5644, 81.0, 0.22678)","(3401, 81.0, 0.39774)","(6806, 81.0, 0.65514)","(3697, 81.0, 0.88357)","(6806, 81.0, 0.65465)","(6806, 81.0, 0.65465)","(4428, 81.0, 1.12632)","(6843, 81.0, 0.824)","(3821, 81.0, 0.39291)","(6204, 81.0, 0.32028)","(1866, 81.0, 1.41807)","(99, 81.0, 0.69045)","(1479, 81.0, 0.9388)","(6392, 81.0, 0.4199)","(5788, 81.0, 1.17446)","(431, 81.0, 0.80813)"
"(654, 80.0, 0.7396)","(7242, 80.0, 0.49037)","(6204, 80.0, 0.32028)","(6204, 80.0, 0.32094)","(6806, 80.0, 0.65298)","(5788, 80.0, 1.17528)","(5788, 80.0, 1.17413)","(5788, 80.0, 1.17446)","(3902, 80.0, 0.94484)","(7242, 80.0, 0.48978)","(6806, 80.0, 0.65465)","(7242, 80.0, 0.49033)","(6806, 80.0, 0.65465)","(7014, 80.0, 0.56887)","(752, 80.0, 1.33651)","(6858, 80.0, 0.63722)","(7042, 80.0, 0.55171)","(6468, 80.0, 0.81454)","(654, 80.0, 0.73924)","(6204, 80.0, 0.32135)","(6204, 80.0, 0.32094)","(7300, 80.0, 0.34486)","(1814, 80.0, 0.24185)","(5253, 80.0, 0.30866)","(3377, 80.0, 0.80847)","(7042, 80.0, 0.55295)","(6806, 80.0, 0.65514)","(7242, 80.0, 0.49037)","(2029, 80.0, 0.67704)","(654, 80.0, 0.73924)","(7014, 80.0, 0.56502)","(3030, 80.0, 0.95921)","(4429, 80.0, 0.65338)","(3030, 80.0, 0.95935)","(7125, 80.0, 0.38266)","(7242, 80.0, 0.4859)","(7242, 80.0, 0.49037)","(7242, 80.0, 0.49033)","(4563, 80.0, 0.35564)","(7014, 80.0, 0.56882)","(2725, 80.0, 1.11652)","(7014, 80.0, 0.56882)","(7242, 80.0, 0.4859)","(6806, 80.0, 0.65298)","(5788, 80.0, 1.17446)","(7125, 80.0, 0.38266)","(7242, 80.0, 0.49033)","(1885, 80.0, 0.31104)","(5788, 80.0, 1.17413)","(3449, 80.0, 1.09566)","(5788, 80.0, 1.17528)","(84, 80.0, 0.28874)","(6204, 80.0, 0.32094)","(1291, 80.0, 1.42094)","(5767, 80.0, 0.85051)","(5644, 80.0, 0.22525)","(6176, 80.0, 1.03456)","(6806, 80.0, 0.65298)","(6176, 80.0, 1.03109)","(5788, 80.0, 1.17446)","(1081, 80.0, 0.2255)","(7014, 80.0, 0.56912)","(2725, 80.0, 1.11349)","(6806, 80.0, 0.65514)","(6932, 80.0, 0.67142)","(831, 80.0, 0.34749)","(2899, 80.0, 0.43979)","(1127, 80.0, 0.40693)","(7156, 80.0, 0.41523)","(3929, 80.0, 0.53032)"
"(2725, 79.0, 1.11794)","(6806, 79.0, 0.65514)","(6806, 79.0, 0.65514)","(6806, 79.0, 0.65426)","(6204, 79.0, 0.32135)","(5041, 79.0, 0.39153)","(5041, 79.0, 0.39134)","(5041, 79.0, 0.38832)","(1681, 79.0, 0.78795)","(6806, 79.0, 0.65298)","(7125, 79.0, 0.38454)","(6806, 79.0, 0.65426)","(7242, 79.0, 0.4859)","(4563, 79.0, 0.35756)","(7042, 79.0, 0.55411)","(752, 79.0, 1.33467)","(4563, 79.0, 0.35564)","(3064, 79.0, 0.27533)","(7187, 79.0, 0.29662)","(5788, 79.0, 1.17413)","(5788, 79.0, 1.17507)","(4428, 79.0, 1.12175)","(2444, 79.0, 0.4063)","(3377, 79.0, 0.80788)","(4292, 79.0, 0.4776)","(7274, 79.0, 0.54836)","(7242, 79.0, 0.49037)","(6806, 79.0, 0.65514)","(1907, 79.0, 1.2643)","(6806, 79.0, 0.65426)","(7125, 79.0, 0.38454)","(1307, 79.0, 1.01747)","(7271, 79.0, 0.20485)","(1307, 79.0, 1.0168)","(6806, 79.0, 0.65514)","(1120, 79.0, 0.85816)","(5788, 79.0, 1.17528)","(5788, 79.0, 1.17507)","(2725, 79.0, 1.11349)","(6806, 79.0, 0.65298)","(4563, 79.0, 0.3573)","(7242, 79.0, 0.48978)","(654, 79.0, 0.73928)","(5788, 79.0, 1.17413)","(7242, 79.0, 0.4859)","(4428, 79.0, 1.12644)","(6806, 79.0, 0.65426)","(3383, 79.0, 0.42546)","(6806, 79.0, 0.65298)","(6462, 79.0, 0.47428)","(5041, 79.0, 0.39153)","(6176, 79.0, 1.0347)","(7014, 79.0, 0.56912)","(5966, 79.0, 0.41519)","(1291, 79.0, 1.41879)","(5767, 79.0, 0.8511)","(3108, 79.0, 0.99077)","(6176, 79.0, 1.03415)","(3108, 79.0, 0.98785)","(7125, 79.0, 0.38454)","(6631, 79.0, 0.26611)","(572, 79.0, 0.73305)","(883, 79.0, 0.53634)","(7242, 79.0, 0.49037)","(5161, 79.0, 0.56282)","(1479, 79.0, 0.9388)","(1120, 79.0, 0.86096)","(3736, 79.0, 0.58634)","(7242, 79.0, 0.4859)","(84, 79.0, 0.28881)"
"(6204, 78.0, 0.32028)","(654, 78.0, 0.7396)","(2725, 78.0, 1.11794)","(2725, 78.0, 1.11761)","(5788, 78.0, 1.17413)","(654, 78.0, 0.7396)","(654, 78.0, 0.73874)","(654, 78.0, 0.73928)","(2725, 78.0, 1.11794)","(7125, 78.0, 0.38281)","(3449, 78.0, 1.09117)","(7125, 78.0, 0.38238)","(654, 78.0, 0.73928)","(7242, 78.0, 0.49037)","(4563, 78.0, 0.35756)","(7042, 78.0, 0.55295)","(3108, 78.0, 0.98785)","(5421, 78.0, 0.47107)","(2016, 78.0, 0.97621)","(7242, 78.0, 0.48978)","(7242, 78.0, 0.49033)","(7014, 78.0, 0.56502)","(7034, 78.0, 0.98298)","(4292, 78.0, 0.47354)","(5633, 78.0, 0.31717)","(2016, 78.0, 0.97523)","(654, 78.0, 0.7396)","(5788, 78.0, 1.17528)","(929, 78.0, 0.50978)","(2725, 78.0, 1.11761)","(5788, 78.0, 1.17446)","(4429, 78.0, 0.65841)","(7276, 78.0, 1.09381)","(7271, 78.0, 0.20722)","(654, 78.0, 0.7396)","(7014, 78.0, 0.56502)","(6806, 78.0, 0.65514)","(6806, 78.0, 0.65426)","(5788, 78.0, 1.17446)","(5788, 78.0, 1.17413)","(5788, 78.0, 1.17413)","(5788, 78.0, 1.17413)","(1681, 78.0, 0.78543)","(7242, 78.0, 0.48978)","(2725, 78.0, 1.11349)","(7242, 78.0, 0.49037)","(654, 78.0, 0.73924)","(2355, 78.0, 0.51544)","(7242, 78.0, 0.48978)","(330, 78.0, 0.30837)","(2725, 78.0, 1.11794)","(2442, 78.0, 0.37197)","(7300, 78.0, 0.33995)","(7242, 78.0, 0.48978)","(5966, 78.0, 0.41077)","(1291, 78.0, 1.42203)","(2668, 78.0, 0.99208)","(3108, 78.0, 0.99018)","(2668, 78.0, 0.98844)","(7242, 78.0, 0.4859)","(765, 78.0, 0.7734)","(7120, 78.0, 0.48553)","(7016, 78.0, 0.92558)","(654, 78.0, 0.7396)","(3727, 78.0, 1.08176)","(5244, 78.0, 0.23384)","(3213, 78.0, 1.46763)","(7014, 78.0, 0.56882)","(2223, 78.0, 1.09835)","(2004, 78.0, 0.38723)"
"(7014, 77.0, 0.56887)","(3449, 77.0, 1.09566)","(654, 77.0, 0.7396)","(654, 77.0, 0.73924)","(654, 77.0, 0.73874)","(2725, 77.0, 1.11794)","(2725, 77.0, 1.11652)","(2725, 77.0, 1.11349)","(4428, 77.0, 1.12644)","(3449, 77.0, 1.09465)","(3902, 77.0, 0.94142)","(3449, 77.0, 1.09555)","(2725, 77.0, 1.11349)","(2725, 77.0, 1.11794)","(3108, 77.0, 0.99077)","(4563, 77.0, 0.3573)","(6468, 77.0, 0.81276)","(6294, 77.0, 1.1255)","(4428, 77.0, 1.12632)","(654, 77.0, 0.73874)","(654, 77.0, 0.73924)","(2725, 77.0, 1.11349)","(4118, 77.0, 0.25999)","(5633, 77.0, 0.31458)","(1580, 77.0, 0.30066)","(6204, 77.0, 0.32135)","(2725, 77.0, 1.11794)","(654, 77.0, 0.7396)","(5678, 77.0, 0.71502)","(6204, 77.0, 0.32094)","(7288, 77.0, 0.75528)","(7271, 77.0, 0.20788)","(6806, 77.0, 0.65465)","(7276, 77.0, 1.09617)","(3449, 77.0, 1.09566)","(7187, 77.0, 0.2972)","(654, 77.0, 0.7396)","(654, 77.0, 0.73924)","(7014, 77.0, 0.56502)","(654, 77.0, 0.73874)","(6204, 77.0, 0.32135)","(654, 77.0, 0.73874)","(2725, 77.0, 1.11349)","(2725, 77.0, 1.11652)","(654, 77.0, 0.73928)","(391, 77.0, 0.4658)","(5788, 77.0, 1.17507)","(7167, 77.0, 0.48197)","(2725, 77.0, 1.11652)","(6204, 77.0, 0.32028)","(3902, 77.0, 0.94484)","(3224, 77.0, 0.83697)","(2261, 77.0, 1.40236)","(3449, 77.0, 1.09465)","(7242, 77.0, 0.4859)","(5966, 77.0, 0.41594)","(7300, 77.0, 0.33998)","(2668, 77.0, 0.99115)","(7300, 77.0, 0.34486)","(2725, 77.0, 1.11349)","(2850, 77.0, 1.14788)","(391, 77.0, 0.46585)","(7234, 77.0, 0.53514)","(5788, 77.0, 1.17528)","(5544, 77.0, 0.73855)","(6839, 77.0, 0.52249)","(3027, 77.0, 1.23416)","(2011, 77.0, 0.97697)","(6839, 77.0, 0.51911)","(2644, 77.0, 0.28065)"
"(2261, 76.0, 1.40291)","(7187, 76.0, 0.29647)","(5788, 76.0, 1.17528)","(5788, 76.0, 1.17507)","(2725, 76.0, 1.11652)","(391, 76.0, 0.4658)","(391, 76.0, 0.46548)","(391, 76.0, 0.46168)","(7042, 76.0, 0.55411)","(3902, 76.0, 0.94422)","(1681, 76.0, 0.78543)","(1681, 76.0, 0.78776)","(5788, 76.0, 1.17446)","(654, 76.0, 0.7396)","(6468, 76.0, 0.81493)","(3108, 76.0, 0.99018)","(3064, 76.0, 0.27239)","(7274, 76.0, 0.54782)","(5145, 76.0, 0.47605)","(3449, 76.0, 1.09465)","(3449, 76.0, 1.09555)","(654, 76.0, 0.73928)","(5161, 76.0, 0.56693)","(1580, 76.0, 0.30294)","(80, 76.0, 0.49265)","(6806, 76.0, 0.65298)","(5788, 76.0, 1.17528)","(2725, 76.0, 1.11794)","(4941, 76.0, 0.36408)","(3449, 76.0, 1.09555)","(7187, 76.0, 0.2972)","(7276, 76.0, 1.09694)","(3153, 76.0, 0.34988)","(6806, 76.0, 0.65426)","(2725, 76.0, 1.11794)","(2725, 76.0, 1.11349)","(2725, 76.0, 1.11794)","(2725, 76.0, 1.11761)","(654, 76.0, 0.73928)","(2725, 76.0, 1.11652)","(7242, 76.0, 0.48978)","(2725, 76.0, 1.11652)","(7120, 76.0, 0.48873)","(654, 76.0, 0.73874)","(4428, 76.0, 1.12175)","(6294, 76.0, 1.12583)","(2725, 76.0, 1.11761)","(6302, 76.0, 0.57952)","(654, 76.0, 0.73874)","(3108, 76.0, 0.99077)","(6806, 76.0, 0.65514)","(5942, 76.0, 0.37172)","(4429, 76.0, 0.65804)","(7206, 76.0, 0.91136)","(3449, 76.0, 1.09117)","(7242, 76.0, 0.49033)","(613, 76.0, 1.01126)","(7300, 76.0, 0.34111)","(613, 76.0, 1.00625)","(3449, 76.0, 1.09117)","(3449, 76.0, 1.09555)","(6204, 76.0, 0.32094)","(5421, 76.0, 0.46577)","(2725, 76.0, 1.11794)","(3167, 76.0, 1.0495)","(7205, 76.0, 0.30286)","(1580, 76.0, 0.30066)","(3397, 76.0, 0.97662)","(7304, 76.0, 0.37539)","(2281, 76.0, 0.39885)"
"(4563, 75.0, 0.35756)","(2725, 75.0, 1.11794)","(7187, 75.0, 0.29647)","(7187, 75.0, 0.29662)","(3449, 75.0, 1.09465)","(6806, 75.0, 0.65514)","(6806, 75.0, 0.65298)","(6806, 75.0, 0.65465)","(654, 75.0, 0.7396)","(1681, 75.0, 0.78726)","(2725, 75.0, 1.11349)","(2725, 75.0, 1.11761)","(3449, 75.0, 1.09117)","(4428, 75.0, 1.12644)","(3064, 75.0, 0.27555)","(6468, 75.0, 0.81376)","(5421, 75.0, 0.46577)","(6631, 75.0, 0.26611)","(572, 75.0, 0.73305)","(3902, 75.0, 0.94422)","(3902, 75.0, 0.94484)","(6806, 75.0, 0.65465)","(4477, 75.0, 0.34828)","(80, 75.0, 0.49207)","(4321, 75.0, 0.88301)","(1616, 75.0, 0.22699)","(7187, 75.0, 0.29647)","(7187, 75.0, 0.29647)","(6725, 75.0, 0.65142)","(7187, 75.0, 0.29662)","(1120, 75.0, 0.85816)","(6806, 75.0, 0.65514)","(1081, 75.0, 0.22757)","(3153, 75.0, 0.35237)","(3902, 75.0, 0.94484)","(3449, 75.0, 1.09117)","(4428, 75.0, 1.12644)","(4428, 75.0, 1.12632)","(3449, 75.0, 1.09117)","(3449, 75.0, 1.09465)","(3449, 75.0, 1.09465)","(3449, 75.0, 1.09465)","(7187, 75.0, 0.2972)","(4428, 75.0, 1.12534)","(3449, 75.0, 1.09117)","(7187, 75.0, 0.29647)","(3449, 75.0, 1.09555)","(1746, 75.0, 1.17928)","(7187, 75.0, 0.29735)","(2668, 75.0, 0.99208)","(6204, 75.0, 0.32028)","(6945, 75.0, 0.34231)","(3449, 75.0, 1.09555)","(3349, 75.0, 1.33932)","(7206, 75.0, 0.91154)","(3449, 75.0, 1.09555)","(7242, 75.0, 0.49037)","(613, 75.0, 1.00996)","(7242, 75.0, 0.4859)","(654, 75.0, 0.73928)","(5421, 75.0, 0.47107)","(3449, 75.0, 1.09555)","(1581, 75.0, 0.64178)","(3449, 75.0, 1.09566)","(5160, 75.0, 0.34256)","(1733, 75.0, 0.34124)","(5096, 75.0, 0.4051)","(6956, 75.0, 0.29038)","(391, 75.0, 0.46168)","(579, 75.0, 0.91973)"
"(3449, 74.0, 1.09566)","(5788, 74.0, 1.17528)","(3449, 74.0, 1.09566)","(3449, 74.0, 1.09555)","(7187, 74.0, 0.29735)","(3902, 74.0, 0.94484)","(3902, 74.0, 0.94422)","(3902, 74.0, 0.94142)","(2261, 74.0, 1.40291)","(2725, 74.0, 1.11652)","(4428, 74.0, 1.12175)","(4428, 74.0, 1.12632)","(7187, 74.0, 0.2972)","(7187, 74.0, 0.29647)","(5421, 74.0, 0.47113)","(3064, 74.0, 0.2743)","(6294, 74.0, 1.12092)","(2725, 74.0, 1.11761)","(7300, 74.0, 0.33995)","(2725, 74.0, 1.11652)","(2725, 74.0, 1.11761)","(7187, 74.0, 0.2972)","(5438, 74.0, 0.22686)","(4321, 74.0, 0.87858)","(5455, 74.0, 0.27563)","(1438, 74.0, 0.99651)","(3449, 74.0, 1.09566)","(3449, 74.0, 1.09566)","(5170, 74.0, 0.6798)","(5788, 74.0, 1.17507)","(2725, 74.0, 1.11349)","(3153, 74.0, 0.35279)","(3491, 74.0, 0.52345)","(1081, 74.0, 0.2255)","(7187, 74.0, 0.29647)","(5788, 74.0, 1.17446)","(3449, 74.0, 1.09566)","(3449, 74.0, 1.09555)","(6294, 74.0, 1.12092)","(7187, 74.0, 0.29735)","(7187, 74.0, 0.29735)","(4428, 74.0, 1.12534)","(3449, 74.0, 1.09117)","(3449, 74.0, 1.09465)","(7187, 74.0, 0.2972)","(2725, 74.0, 1.11794)","(7187, 74.0, 0.29662)","(1273, 74.0, 0.31618)","(4428, 74.0, 1.12534)","(6839, 74.0, 0.52246)","(654, 74.0, 0.7396)","(4646, 74.0, 0.27784)","(654, 74.0, 0.73924)","(5437, 74.0, 0.54659)","(3349, 74.0, 1.33792)","(7206, 74.0, 0.91212)","(1681, 74.0, 0.78795)","(7242, 74.0, 0.48978)","(1681, 74.0, 0.78543)","(7187, 74.0, 0.2972)","(7122, 74.0, 0.31787)","(6806, 74.0, 0.65426)","(3559, 74.0, 1.04819)","(7187, 74.0, 0.29647)","(2152, 74.0, 1.07382)","(7265, 74.0, 0.34447)","(4397, 74.0, 1.11938)","(2299, 74.0, 0.52617)","(7202, 74.0, 0.47614)","(4151, 74.0, 0.43238)"
"(4428, 73.0, 1.12644)","(6294, 73.0, 1.12583)","(6294, 73.0, 1.12583)","(6294, 73.0, 1.1255)","(4428, 73.0, 1.12534)","(3449, 73.0, 1.09566)","(3449, 73.0, 1.09465)","(3449, 73.0, 1.09117)","(391, 73.0, 0.4658)","(4428, 73.0, 1.12534)","(7042, 73.0, 0.55171)","(7042, 73.0, 0.55348)","(4428, 73.0, 1.12175)","(2261, 73.0, 1.40291)","(6294, 73.0, 1.12583)","(5421, 73.0, 0.46991)","(7274, 73.0, 0.54906)","(2261, 73.0, 1.40236)","(883, 73.0, 0.54125)","(4428, 73.0, 1.12534)","(4428, 73.0, 1.12632)","(2261, 73.0, 1.3988)","(6721, 73.0, 1.30497)","(5455, 73.0, 0.27259)","(396, 73.0, 0.4279)","(613, 73.0, 1.00996)","(3902, 73.0, 0.94484)","(4428, 73.0, 1.12644)","(4015, 73.0, 0.47742)","(3902, 73.0, 0.94484)","(2261, 73.0, 1.3988)","(1081, 73.0, 0.22564)","(6415, 73.0, 0.59537)","(3491, 73.0, 0.52208)","(5788, 73.0, 1.17528)","(2261, 73.0, 1.3988)","(7187, 73.0, 0.29647)","(7187, 73.0, 0.29662)","(2261, 73.0, 1.3988)","(4428, 73.0, 1.12534)","(2261, 73.0, 1.40109)","(2261, 73.0, 1.40109)","(6204, 73.0, 0.31931)","(7187, 73.0, 0.29735)","(2261, 73.0, 1.3988)","(3449, 73.0, 1.09566)","(4428, 73.0, 1.12632)","(5400, 73.0, 0.3366)","(3449, 73.0, 1.09465)","(1479, 73.0, 0.93915)","(4428, 73.0, 1.12644)","(4072, 73.0, 0.61437)","(6176, 73.0, 1.0347)","(6459, 73.0, 0.65806)","(5437, 73.0, 0.54341)","(3349, 73.0, 1.34031)","(330, 73.0, 0.30837)","(1681, 73.0, 0.78726)","(330, 73.0, 0.31442)","(6294, 73.0, 1.12092)","(7120, 73.0, 0.48553)","(5788, 73.0, 1.17507)","(391, 73.0, 0.46168)","(3902, 73.0, 0.94484)","(3168, 73.0, 1.05536)","(5493, 73.0, 0.42994)","(7234, 73.0, 0.53883)","(1379, 73.0, 1.03907)","(1120, 73.0, 0.85816)","(3734, 73.0, 0.59898)"
"(391, 72.0, 0.4658)","(3902, 72.0, 0.94484)","(4428, 72.0, 1.12644)","(4428, 72.0, 1.12632)","(3902, 72.0, 0.94422)","(7187, 72.0, 0.29647)","(7187, 72.0, 0.29735)","(7187, 72.0, 0.2972)","(7187, 72.0, 0.29647)","(7042, 72.0, 0.55295)","(654, 72.0, 0.73928)","(654, 72.0, 0.73924)","(6294, 72.0, 1.12092)","(3449, 72.0, 1.09566)","(7274, 72.0, 0.54722)","(7274, 72.0, 0.54836)","(6631, 72.0, 0.26695)","(3153, 72.0, 0.35237)","(7120, 72.0, 0.48553)","(2261, 72.0, 1.40109)","(2261, 72.0, 1.40236)","(391, 72.0, 0.46168)","(7287, 72.0, 0.30033)","(396, 72.0, 0.42827)","(7176, 72.0, 0.63929)","(7016, 72.0, 0.92708)","(4428, 72.0, 1.12644)","(2261, 72.0, 1.40291)","(3974, 72.0, 0.73527)","(1681, 72.0, 0.78776)","(6294, 72.0, 1.12092)","(3491, 72.0, 0.52202)","(3013, 72.0, 1.06759)","(6415, 72.0, 0.59853)","(6294, 72.0, 1.12583)","(7042, 72.0, 0.55171)","(391, 72.0, 0.4658)","(391, 72.0, 0.46585)","(7187, 72.0, 0.2972)","(1681, 72.0, 0.78726)","(4428, 72.0, 1.12534)","(7187, 72.0, 0.29735)","(5788, 72.0, 1.17446)","(2261, 72.0, 1.40109)","(391, 72.0, 0.46168)","(3902, 72.0, 0.94484)","(2261, 72.0, 1.40236)","(1208, 72.0, 0.34298)","(2261, 72.0, 1.40109)","(6737, 72.0, 0.33749)","(5421, 72.0, 0.47113)","(2092, 72.0, 0.22809)","(2725, 72.0, 1.11761)","(3203, 72.0, 0.91249)","(6459, 72.0, 0.65582)","(5437, 72.0, 0.54713)","(3216, 72.0, 0.49504)","(330, 72.0, 0.31053)","(3216, 72.0, 0.49161)","(2261, 72.0, 1.3988)","(330, 72.0, 0.3088)","(330, 72.0, 0.3088)","(752, 72.0, 1.3333)","(4428, 72.0, 1.12644)","(532, 72.0, 0.63725)","(3449, 72.0, 1.09555)","(2232, 72.0, 0.46034)","(3702, 72.0, 0.41346)","(7187, 72.0, 0.2972)","(3558, 72.0, 0.42012)"
"(7187, 71.0, 0.29647)","(4428, 71.0, 1.12644)","(1681, 71.0, 0.78795)","(1681, 71.0, 0.78776)","(391, 71.0, 0.46548)","(6294, 71.0, 1.12583)","(6294, 71.0, 1.12419)","(6294, 71.0, 1.12092)","(3697, 71.0, 0.88488)","(654, 71.0, 0.73874)","(2261, 71.0, 1.3988)","(2261, 71.0, 1.40236)","(2261, 71.0, 1.3988)","(1681, 71.0, 0.78795)","(6631, 71.0, 0.26531)","(2725, 71.0, 1.11652)","(2261, 71.0, 1.3988)","(3902, 71.0, 0.94484)","(3449, 71.0, 1.09555)","(391, 71.0, 0.46548)","(391, 71.0, 0.46585)","(3449, 71.0, 1.09117)","(6319, 71.0, 0.28849)","(7176, 71.0, 0.63793)","(3780, 71.0, 1.11063)","(2725, 71.0, 1.11652)","(6294, 71.0, 1.12583)","(330, 71.0, 0.30837)","(4188, 71.0, 0.39923)","(6294, 71.0, 1.1255)","(7042, 71.0, 0.55171)","(6415, 71.0, 0.5985)","(7242, 71.0, 0.4859)","(3013, 71.0, 1.07134)","(7224, 71.0, 0.37836)","(4428, 71.0, 1.12175)","(2261, 71.0, 1.40291)","(2261, 71.0, 1.40236)","(1681, 71.0, 0.78543)","(3902, 71.0, 0.94422)","(1681, 71.0, 0.78726)","(391, 71.0, 0.46548)","(330, 71.0, 0.31442)","(391, 71.0, 0.46548)","(330, 71.0, 0.31442)","(883, 71.0, 0.54151)","(1681, 71.0, 0.78776)","(4322, 71.0, 0.26792)","(613, 71.0, 1.00996)","(7120, 71.0, 0.48519)","(7120, 71.0, 0.48519)","(6679, 71.0, 0.5152)","(1681, 71.0, 0.78776)","(6289, 71.0, 0.35632)","(3203, 71.0, 0.90839)","(6459, 71.0, 0.65891)","(3902, 71.0, 0.94484)","(3216, 71.0, 0.4937)","(3902, 71.0, 0.94142)","(613, 71.0, 1.00625)","(1924, 71.0, 0.25926)","(5421, 71.0, 0.47107)","(7098, 71.0, 0.42352)","(391, 71.0, 0.4658)","(3884, 71.0, 1.0287)","(484, 71.0, 0.15859)","(3708, 71.0, 0.38871)","(3349, 71.0, 1.33932)","(7098, 71.0, 0.42352)","(6278, 71.0, 0.34968)"
"(1681, 70.0, 0.78795)","(1681, 70.0, 0.78795)","(7120, 70.0, 0.48519)","(7120, 70.0, 0.48553)","(1681, 70.0, 0.78726)","(4428, 70.0, 1.12644)","(4428, 70.0, 1.12534)","(4428, 70.0, 1.12175)","(6294, 70.0, 1.12583)","(2261, 70.0, 1.40109)","(391, 70.0, 0.46168)","(391, 70.0, 0.46585)","(3902, 70.0, 0.94142)","(330, 70.0, 0.30837)","(2725, 70.0, 1.11794)","(2261, 70.0, 1.40109)","(3153, 70.0, 0.34988)","(6176, 70.0, 1.0347)","(613, 70.0, 1.01102)","(7187, 70.0, 0.29735)","(7187, 70.0, 0.29662)","(613, 70.0, 1.00625)","(5153, 70.0, 0.39234)","(3780, 70.0, 1.10603)","(6092, 70.0, 0.61192)","(7014, 70.0, 0.56882)","(391, 70.0, 0.4658)","(1681, 70.0, 0.78795)","(3319, 70.0, 0.84483)","(7120, 70.0, 0.48553)","(1681, 70.0, 0.78543)","(3013, 70.0, 1.07148)","(3108, 70.0, 0.98785)","(7242, 70.0, 0.49033)","(391, 70.0, 0.4658)","(1681, 70.0, 0.78543)","(3902, 70.0, 0.94484)","(3902, 70.0, 0.94484)","(613, 70.0, 1.00625)","(2261, 70.0, 1.40109)","(391, 70.0, 0.46548)","(3902, 70.0, 0.94422)","(6294, 70.0, 1.12092)","(330, 70.0, 0.31053)","(3902, 70.0, 0.94142)","(3697, 70.0, 0.88488)","(6294, 70.0, 1.1255)","(2859, 70.0, 0.34165)","(1681, 70.0, 0.78726)","(3456, 70.0, 1.17555)","(330, 70.0, 0.30837)","(19, 70.0, 0.40282)","(613, 70.0, 1.01102)","(4484, 70.0, 0.49377)","(6289, 70.0, 0.35706)","(3203, 70.0, 0.91365)","(336, 70.0, 0.74429)","(3902, 70.0, 0.94422)","(336, 70.0, 0.74204)","(4428, 70.0, 1.12175)","(6176, 70.0, 1.0347)","(5041, 70.0, 0.39148)","(7125, 70.0, 0.38454)","(2261, 70.0, 1.40291)","(831, 70.0, 0.34749)","(5767, 70.0, 0.8511)","(669, 70.0, 0.58382)","(5789, 70.0, 0.35765)","(3216, 70.0, 0.49161)","(870, 70.0, 0.381)"
