25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
306,358;1550;4209;53;4888;4229;384;2870;2777;1368;4689;6711;212;3045;575;3713;624;3508;1980;657;3012;5054;3311;3617;2117;4759;195;4640;2912;1509;48;3709;394;2861;4070;6670;7144;2977;6537;5031;3034;3160;2422;5455;3280;280;3385;4510;4835;4433;2268;4585;2103;540;3075;2201,daytime:afternoon,6141;25,1242;24,430;23,184;22,45;21,406;20,2372;19,6801;18,740;17,95;16,1196;15,54;14,1014;13,132;12,960;11,60;10,335;9,974;8,646;7,519;6,1166;5,71;4,457;3,267;2,2558;1
244,1840;4168;2406;3681;358;2063;6199;1917;5146;5014;3069;2183;5380;4438;1044;71;5031;5645;2259;4144;593,daytime:morning,95;25,232;24,974;23,457;22,270;21,86;20,54;19,2372;18,788;17,456;16,406;15,430;14,3620;13,84;12,136;11,7;10,1936;9,3353;8,1014;7,60;6,189;5,2558;4,5250;3,5730;2,1131;1
244,3544;4925;340;3807;223;2620;2372;1203;2308;4659;3975;1853;3828;1896;2707;3775;3367;563;4271;1676;1587;5869;2666;604;27;3422;6710;959;4465,daytime:evening,95;25,232;24,974;23,457;22,270;21,86;20,54;19,2372;18,788;17,456;16,406;15,430;14,3620;13,84;12,136;11,7;10,1936;9,3353;8,1014;7,60;6,189;5,2558;4,5250;3,5730;2,1131;1
244,4595;1502;6198;4596;1725;322;2603;137;333;320;1955;5654;2369;5420;4826;891;3946;6111;6205;3309;6686;3134;4552;3408;2112;1789;4414;3149;3320;1467;2429;3104;2182;6094,daytime:night,95;25,232;24,974;23,457;22,270;21,86;20,54;19,2372;18,788;17,456;16,406;15,430;14,3620;13,84;12,136;11,7;10,1936;9,3353;8,1014;7,60;6,189;5,2558;4,5250;3,5730;2,2063;1
244,4193;535;552;3266;6257;6813;4735;5129;4041;1367;7066;1765;584;5153;4527;6821;4019;2907;5306;672;2826;5211;4997;1622;4556;3803;2345;5378;4726;3315;2306;1715,daytime:afternoon,95;25,232;24,974;23,270;22,86;21,54;20,2372;19,788;18,456;17,406;16,430;15,3620;14,84;13,136;12,7;11,1936;10,3353;9,1014;8,60;7,189;6,2558;5,5250;4,5730;3,1131;2,2063;1
242,3627;1278;4137;2252;3953;3498;6272;6855;3;6695;689;5713;1396;524;4213;766;6579;580;4818;1135;3132;5904;5819;5556;3638;5194;4789;3069;6778;6572;2622;5077;1459;4569;2281;3263,daytime:morning,3620;25,3975;24,604;23,2894;22,232;21,3069;20,545;19,353;18,136;17,1148;16,1335;15,14;14,269;13,95;12,339;11,1645;10,1276;9,63;8,3579;7,1883;6,3317;5,270;4,312;3,6259;2,5683;1
242,5362;5736;4444;5056;5053;3863;2854;4246;4106;4996;1530;505;4024;4631;3855;4034;1031;2049;5263;5452;390;6344;3946;6616;6918;5306;280;4944;1066;4415;5783;5765;6184;5236;1537;4087;5059;7161;5859;6230;959,daytime:evening,3620;25,3975;24,604;23,2894;22,232;21,250;20,3069;19,545;18,3900;17,3770;16,353;15,136;14,1148;13,1335;12,14;11,95;10,2859;9,339;8,1645;7,1276;6,60;5,3579;4,3317;3,312;2,6259;1
242,4984;5743;4596;1990;295;5252;3458;1299;5139;1190;2504;5481;3753;3678;320;7094;4402;1655;1955;6696;3620;551;3686;54;2425;2566;309;3182;2940;3581;4854;4115;5742;5926;4414;175;5708;1013;7000;64,daytime:night,3620;25,3975;24,604;23,2894;22,250;21,3069;20,545;19,3900;18,3770;17,136;16,1335;15,14;14,269;13,95;12,2859;11,339;10,1645;9,60;8,63;7,3579;6,1883;5,3317;4,270;3,312;2,6259;1
242,574;131;1502;4449;378;1678;6849;912;6788;942;7088;1113;6261;2634;6870;4104;1694;2577;929;3514;4827;1511;6011;3766;110;4936;5365;2288;6763;6384;6239;978;5631;7183;2501;2905;1711;2719;21;1968;1102;1669;848;164;1862;974;2082,daytime:afternoon,3620;25,3975;24,604;23,2894;22,232;21,250;20,3069;19,545;18,3900;17,3770;16,353;15,136;14,1148;13,1335;12,14;11,269;10,95;9,2859;8,339;7,1645;6,1276;5,60;4,63;3,1883;2,3317;1
26,4226;5174;6329;5698;6517;255;5386;3670;6784;4653;1562;4923;2308;2209;1506;4716;4532;2624;551;1187;3901;276;6697;3364;2338;2027;1825;1677;2841;3339;3673;5086;4342;646;3231;4626;237;2019;6075;101;442;5853;1613;1589;1721;4042;2575;1458;590;524;3602;3620;2348;2797;5344;3260;6925;14;3336;2940;4854;1165;5900;166;6027;1070;1578;7233;1515;4940;164;2172;2030;64;681,daytime:morning,54;25,270;24,974;23,232;22,2372;21,3620;20,456;19,86;18,2894;17,60;16,406;15,1335;14,189;13,214;12,6141;11,136;10,1014;9,84;8,1196;7,250;6,3770;5,222;4,942;3,2338;2,430;1
26,6999;60;1397;1196;4888;3413;4509;4921;1682;4590;61;4547;7220;860;1468;1912;1761;1321;2623;3281;536;3605;4169;5914;2047;3343;1193;3819;4863;105;5927;6927;4391;6030;2347;39;3857;1417;5753;6080;3588;3808;4615;290;4412;358;443;642;1672;2346;3051;4600;1175;931;5144;3643;4645;1547;1937;3033;209;2859;3996;1060;2688;3042;2022;588;6845;1862;132;2551;4595;6457;3909;4537;3424;1006;223;3056;5049;4037;1043;3;1843;5638;1853;4850;423;4263;1148;85;2717;2137;309;1892;4929;4282;5694;2430;4632;5830;3920;1146,daytime:evening,95;25,54;24,232;23,2372;22,3620;21,456;20,86;19,2894;18,60;17,1335;16,1231;15,189;14,457;13,214;12,4048;11,136;10,1196;9,3770;8,222;7,942;6,2338;5,184;4,430;3,1883;2,2859;1
26,1860;1107;5629;655;2010;960;1955;2359;2109;347;2671;3057;3296;5280;32;2396;217;4388;4693;1499;5262;3695;5287;2213;3351;5637;355;1299;2524;6247;2768;6012;6163;4990;317;5256;2976;2296;165;4802;1951;2506;1126;3638;4170;547;280;1759;3460;6639;3632;6179;6292;3768;2302;5742;4289;5703;3344;1634;3979;4683;1826;2103;3075;4426;1221,daytime:night,95;25,54;24,270;23,974;22,232;21,2372;20,3620;19,2894;18,60;17,406;16,1335;15,1231;14,457;13,214;12,6141;11,4048;10,136;9,1014;8,84;7,1196;6,250;5,222;4,2338;3,184;2,430;1
26,3734;4651;3158;882;4934;3797;1786;4138;2181;1625;3943;4611;1626;4674;5221;5210;2233;345;2685;6212;4005;3941;5590;2059;5094;4038;5270;75;3391;5286;195;5213;5488;5004;2150;1984;329;4375;5268;1734;2050;6687;6271;1236;5932;2541;320;5383;479;69;5170;222;3185;2784;2840;54;7;1139;5982;3597;439;5577;1349;4564;5118,daytime:afternoon,95;25,54;24,270;23,974;22,232;21,2372;20,3620;19,456;18,86;17,2894;16,60;15,406;14,1335;13,1231;12,189;11,457;10,214;9,6141;8,4048;7,136;6,1014;5,84;4,1196;3,250;2,3770;1
47,3769;6750;2831;3552;1589;6209;616;1713;4160;4421;708;2102;61;4676;979;2101;3239;981;6331;6280;5692;1602;3747;2366;27;2564;1029;2222;2452;6564;1882;5612,daytime:morning,1131;25,252;24,923;23,974;22,2678;21,2110;20,399;19,1102;18,6158;17,703;16,6280;15,5040;14,1269;13,3088;12,457;11,284;10,2222;9,54;8,1450;7,657;6,420;5,168;4,450;3,27;2,1960;1
47,3960;542;1584;5019;1010;441;6018;6004;91;974,daytime:evening,1131;25,7143;24,923;23,974;22,2946;21,2678;20,2110;19,399;18,1102;17,726;16,4467;15,6158;14,703;13,6280;12,5040;11,1269;10,3088;9,457;8,284;7,2222;6,54;5,657;4,420;3,168;2,450;1
47,5448;3912;5314;2667;4143;1239;2279,daytime:night,1131;25,7143;24,252;23,923;22,974;21,2946;20,2678;19,2110;18,399;17,1102;16,726;15,4467;14,703;13,6280;12,5040;11,1269;10,3088;9,457;8,284;7,2222;6,54;5,1450;4,657;3,420;2,168;1
47,698;5070;3073;4014;3136;2414;51;2036;1412;2112;1608;4483;1277;2430;1131;3584;5846;468;457;4471,daytime:afternoon,1131;25,7143;24,252;23,923;22,974;21,2946;20,2678;19,399;18,1102;17,726;16,4467;15,6158;14,703;13,6280;12,5040;11,3088;10,457;9,284;8,2222;7,54;6,1450;5,420;4,450;3,27;2,1960;1
282,6702;2121;587;2948;3202;3057;1676;368;797;5803;1363;6233;4467;147;5149;3643;6588;6134;6127,daytime:morning,923;25,703;24,54;23,726;22,399;21,657;20,2678;19,4467;18,3088;17,2699;16,1102;15,1139;14,457;13,270;12,974;11,2051;10,2591;9,344;8,168;7,7143;6,2595;5,252;4,591;3,1403;2,284;1
282,2735;3539;596;2840;184;1874;2330;3696;383;503;5428;1589;4377;2708;1570;6253;272;5182;3291;4117,daytime:evening,1131;25,923;24,703;23,54;22,726;21,399;20,657;19,2678;18,4467;17,2699;16,1102;15,1139;14,270;13,974;12,2051;11,2591;10,344;9,168;8,5040;7,7143;6,2946;5,2595;4,252;3,591;2,1403;1
282,3072;4387;2706;5814;2516;3381;4539;2038;2123;1469;1913;2112;2591;1706;940;638;453;3223,daytime:night,1131;25,923;24,703;23,54;22,726;21,399;20,657;19,2678;18,4467;17,3088;16,2699;15,1102;14,1139;13,457;12,270;11,974;10,2051;9,2591;8,344;7,168;6,5040;5,7143;4,2946;3,2595;2,252;1
282,6678;3886;2655;276;2937;2761;5869;6268;3580;2254;2932;5895;4520;591;4384;5339;585;139;2265;2595,daytime:afternoon,1131;25,923;24,703;23,54;22,726;21,399;20,657;19,2678;18,4467;17,3088;16,2699;15,1102;14,457;13,270;12,974;11,2051;10,2591;9,344;8,5040;7,7143;6,2946;5,2595;4,252;3,591;2,1403;1
265,4409;358;930;2473;608;4146;1589;3488;2973;6317;2385;6850;436;2962;2947;293;4155;4369;5557;342;5647;2940;6051;2162;5008;3931;129;982;993;5168;2444;2431;5861;1959,daytime:morning,54;25,2063;24,457;23,95;22,430;21,270;20,974;19,2558;18,69;17,168;16,1196;15,1775;14,628;13,1014;12,788;11,1226;10,132;9,2385;8,5250;7,2630;6,320;5,181;4,1097;3,232;2,86;1
265,6097;3144;1860;1550;6237;2381;3293;1363;5780;1045;1861;689;1175;2359;1404;5426;3367;3311;983;1179;1181;5869;32;2164;711;1775;2915;237;2098;1439;4561;1350;3266;5870;1951;2347;4741;3280;3021;5071;1927;5753;1356;6080;5357;1453;4819;7047;4479;4154,daytime:evening,54;25,2372;24,95;23,430;22,270;21,1131;20,974;19,2558;18,214;17,69;16,168;15,1196;14,1775;13,628;12,1014;11,788;10,1226;9,132;8,2385;7,5250;6,2630;5,320;4,181;3,1097;2,232;1
265,1671;1814;2221;5956;53;1973;28;3197;3321;2458;674;4017;4156;4948;1897;2406;2840;5670;5477;5408;3166;1139;4290;4875;5280;2630;4953;2032;1622;2812;5352;2166;3077;1699;1919;199;3010;3736;1533;2259,daytime:night,54;25,2063;24,2372;23,457;22,95;21,430;20,270;19,1131;18,974;17,2558;16,214;15,69;14,168;13,1196;12,1775;11,628;10,1014;9,788;8,1226;7,132;6,2385;5,5250;4,2630;3,320;2,181;1
265,4894;2592;4596;5343;4209;2801;2575;733;2424;5370;5095;72;4716;6911;4827;1368;3109;524;1765;453;5476;3831;4920;6095;5344;3239;6137;240;3610;381;1395;1336;2429;95,daytime:afternoon,54;25,2063;24,2372;23,457;22,95;21,430;20,270;19,1131;18,974;17,2558;16,214;15,168;14,1196;13,1775;12,628;11,1014;10,788;9,1226;8,132;7,2385;6,5250;5,2630;4,181;3,1097;2,232;1
232,558;4344;3017;3870;722,daytime:morning,2873;25,1535;24,123;23,134;22,4490;21,708;20,1531;19,190;18,5971;17,621;16,561;15,994;14,6409;13,3636;12,892;11,5224;10,188;9,94;8,1365;7,5003;6,3095;5,3353;4,6278;3,7006;2,803;1
232,650;767;6829,daytime:evening,2873;25,123;24,4490;23,708;22,1531;21,190;20,738;19,5971;18,621;17,1244;16,561;15,994;14,6409;13,274;12,3636;11,892;10,5224;9,188;8,94;7,1365;6,5003;5,3095;4,3353;3,6278;2,7006;1
232,5636,daytime:night,2873;25,1535;24,134;23,708;22,1531;21,190;20,738;19,5971;18,621;17,1244;16,994;15,6409;14,274;13,3636;12,892;11,5224;10,94;9,1365;8,3095;7,3353;6,7006;5,3763;4,1038;3,5177;2,5328;1
232,3645;6866;6812;3781,daytime:afternoon,2873;25,1535;24,123;23,134;22,4490;21,708;20,1531;19,190;18,738;17,5971;16,621;15,1244;14,561;13,274;12,892;11,5224;10,188;9,1365;8,5003;7,3353;6,6278;5,7006;4,3763;3,803;2,1038;1
24,3801;5319;2771;3998;1240;1038;3844;5129;4807;5127;2193;4722;35;740;3346;4715;3423;4870;5463;398;2444;4323;568;4772;4191;2915;2014;6127;395,daytime:morning,1131;25,923;24,7143;23,974;22,2678;21,420;20,726;19,703;18,2110;17,4467;16,3088;15,6158;14,54;13,6280;12,657;11,284;10,1102;9,2051;8,252;7,1450;6,641;5,457;4,168;3,344;2,2505;1
24,4830;5941;679;3719;3804;349;5267;5692;1589;2574;5764;3720;4909;3643,daytime:evening,1131;25,923;24,7143;23,2946;22,974;21,2678;20,399;19,420;18,726;17,703;16,2110;15,3088;14,6158;13,54;12,6280;11,657;10,1102;9,2051;8,252;7,641;6,457;5,5584;4,168;3,344;2,2505;1
24,3073;3909;4071;1196;2927;109;1238;1713;2853;6838;2998;6182;4254;2544;3245;3348;5756;2165;5054;3333;1082;1125;6110;4322;3723;450;6310,daytime:night,923;25,7143;24,2946;23,399;22,420;21,726;20,703;19,2110;18,4467;17,3088;16,6158;15,54;14,6280;13,284;12,1102;11,2051;10,1450;9,641;8,457;7,5584;6,168;5,344;4,38;3,27;2,450;1
24,5219;2640;2101;5285;3072;4809;2421;344;4298;1158;1181;1366;4377;235;1037;5019;663;3969;3442;3767;4155;1533;444,daytime:afternoon,1131;25,923;24,2946;23,974;22,2678;21,399;20,420;19,703;18,2110;17,4467;16,3088;15,6158;14,54;13,6280;12,657;11,284;10,1102;9,2051;8,252;7,1450;6,641;5,457;4,5584;3,168;2,344;1
292,1564;1763;5668;5437;4269;3316;3528;6656;5876;3737;3048;6060,daytime:night,6171;25,4125;24,1807;23,550;22,1470;21,3092;20,1565;19,2987;18,2311;17,2929;16,539;15,3830;14,3307;13,3558;12,2696;11,5606;10,907;9,2917;8,2194;7,7130;6,1599;5,1691;4,4702;3,5009;2,2648;1
48,932;705;2447;1298;2869;5914;1814;565;3552;2245;971;1605;2973;4248;706;118;104;2003;1380;2210;2291;710;4311;4121;402;6647;3311;2117;2526;130;284;1796;6094,daytime:morning,54;25,2372;24,95;23,270;22,6141;21,1196;20,974;19,214;18,742;17,60;16,184;15,456;14,1231;13,2063;12,291;11,1014;10,132;9,4048;8,1166;7,646;6,1335;5,189;4,430;3,69;2,519;1
48,5307;1157;255;246;368;3910;4003;2206;128;2196;1899;4987;1901;40;61;2426;575;1980;3653;3173;1181;2487;4123;334;1403;2960;2949;4082;5339;1064;71;1231;3776;3469;1012;974;3129,daytime:evening,2372;25,95;24,270;23,6141;22,974;21,742;20,60;19,184;18,267;17,86;16,1231;15,291;14,132;13,4048;12,1166;11,646;10,1335;9,189;8,430;7,69;6,519;5,457;4,406;3,181;2,942;1
48,4912;60;666;1939;6067;3505;6033;2708;259;3330;960;2723;2870;1104;3620;716;4369;2193;1364;2986;383;6043;5973;366;6400;272;646;1749;955;132,daytime:night,54;25,2372;24,95;23,270;22,6141;21,1196;20,974;19,214;18,742;17,60;16,267;15,456;14,86;13,1231;12,2063;11,1014;10,132;9,4048;8,1166;7,646;6,1335;5,189;4,430;3,69;2,519;1
48,2213;3909;1734;6015;1141;1550;1786;3797;1006;1851;893;2603;1363;478;1880;1133;1794;783;5845;3782;5834;3941;1097;2584;5008;2682;2224;5349;3274,daytime:afternoon,54;25,95;24,270;23,6141;22,1196;21,974;20,214;19,742;18,60;17,184;16,267;15,456;14,86;13,1231;12,2063;11,291;10,1014;9,132;8,4048;7,1166;6,646;5,1335;4,189;3,430;2,69;1
212,6762;4763;5977;53;6566;325;1322;5023;3678;4438;4474;2196;6641;6695;291;5812;3575;1806;5763;814;3045;4547;6847;3933;4425;312;6908;195;4640;71;5083;4569;1669;1743;1862;974;6396;6533;3445;249;3302;295;3328;3937;1785;2331;3028;5233;1222;5757;422;5950;5117;5843;2863;6994;6279;5142;3525;5123;3182;1892;5602;3588;5338;5077;2417;3485,daytime:morning,136;25,232;24,3975;23,545;22,3620;21,2894;20,353;19,447;18,3701;17,3900;16,2151;15,3069;14,207;13,3317;12,3575;11,250;10,312;9,339;8,270;7,7100;6,3770;5,1335;4,1955;3,198;2,1936;1
212,7165;2094;232;4110;4594;1562;1694;1378;5643;5171;1983;5523;530;4524;1579;353;4235,daytime:evening,604;25,136;24,232;23,3975;22,545;21,3620;20,2894;19,353;18,3701;17,3900;16,2151;15,3069;14,269;13,3317;12,3575;11,250;10,312;9,339;8,270;7,7100;6,3770;5,1335;4,2858;3,198;2,1936;1
212,4912;4396;2997;352;929;5821;105;4213;4895;5478;1135;891;5036;2983;3726;2017;700;6778;5451;884;1729;2180;2466;88;5442,daytime:night,604;25,136;24,232;23,3975;22,545;21,3620;20,2894;19,353;18,447;17,3701;16,3900;15,2151;14,3069;13,269;12,207;11,3317;10,3575;9,250;8,312;7,339;6,7100;5,1335;4,1955;3,2858;2,198;1
212,7135;184;4572;1166;2923;142;6760;6511;1551;2770;29;5170;5365;448;3503;4293;4200;1420;3686;1112;1791;3671;2844;6129;1528;3900;48;1319;2678;5265;5359;4574;10,daytime:afternoon,604;25,136;24,232;23,2894;22,353;21,447;20,3701;19,3900;18,2151;17,269;16,207;15,3317;14,3575;13,250;12,312;11,339;10,270;9,7100;8,3770;7,1335;6,1955;5,2858;4,1936;3,6639;2,1645;1
186,1398;84;5060;1939;3447;5304;713;1731;44;319;63;3885;5654;6269;493;3897;1066;1657;3996;3301;1789;4057;6540;974;1154,daytime:morning,54;25,214;24,2063;23,95;22,270;21,6141;20,742;19,430;18,335;17,1242;16,2372;15,1131;14,646;13,457;12,905;11,1196;10,132;9,181;8,267;7,1226;6,184;5,69;4,974;3,6801;2,67;1
186,5307;3839;705;4939;56;420;1947;6566;6141;2768;3002;6850;5899;2291;4208;1133;6675;2238;4139;3443;279;1563;2908;4354;2338;6111;5611;4090;1847;3805;2929;6306;250;5764;6213;1670;3269;5649;2150;141;1919;2214;5376;3816,daytime:evening,54;25,214;24,2063;23,95;22,6141;21,430;20,335;19,1242;18,2031;17,2372;16,1131;15,3943;14,646;13,457;12,905;11,456;10,132;9,181;8,267;7,1226;6,69;5,974;4,6801;3,67;2,960;1
186,102;2835;60;3020;2047;3670;694;1350;1823;5035;5282;2116;4982;6539;940;4662;1057;2273;8;1759;6515;1026;6359;2393;5852;5064;87;6587;6094,daytime:night,214;25,2063;24,95;23,270;22,6141;21,742;20,430;19,335;18,2031;17,2372;16,1131;15,3943;14,646;13,457;12,905;11,456;10,1196;9,132;8,267;7,1226;6,184;5,69;4,974;3,6801;2,67;1
186,4760;1860;5070;1025;6800;882;5160;1033;1961;2726;277;1721;2575;3570;967;1839;1655;5138;423;5476;3441;710;4725;5460;5866;4723;6495;1181;3273;2487;1312;4552;4424;2682;1729;990;6222;2431;794;148;2082;4251,daytime:afternoon,54;25,214;24,2063;23,95;22,270;21,6141;20,742;19,430;18,335;17,1242;16,2031;15,2372;14,3943;13,457;12,905;11,456;10,1196;9,132;8,181;7,267;6,184;5,69;4,974;3,6801;2,67;1
277,1951;640;5332;4556;563;787;3470;639;2427;6973;3816;229,daytime:morning,1131;25,7143;24,270;23,291;22,284;21,1196;20,168;19,742;18,457;17,1014;16,95;15,657;14,344;13,1879;12,1417;11,54;10,6801;9,785;8,232;7,45;6,740;5,932;4,128;3,148;2,2031;1
277,448;1498;5270;4297;1494;5182;642;797,daytime:evening,1131;25,184;24,7143;23,270;22,974;21,2372;20,406;19,291;18,284;17,1196;16,168;15,742;14,6141;13,457;12,1014;11,95;10,657;9,344;8,1879;7,1417;6,54;5,6801;4,232;3,45;2,932;1
277,1693;4140;629;6855;4337;3165;1514;4660;3070;5638;6911;3118;293;6531,daytime:night,1131;25,184;24,270;23,974;22,2372;21,406;20,284;19,1196;18,168;17,6141;16,457;15,1014;14,95;13,657;12,344;11,1879;10,1417;9,54;8,6801;7,785;6,232;5,740;4,932;3,128;2,148;1
277,1854;1395;4468;2690;4863;2103;6675;2053;3329,daytime:afternoon,1131;25,184;24,7143;23,270;22,974;21,2372;20,406;19,291;18,284;17,1196;16,168;15,742;14,6141;13,457;12,1014;11,657;10,344;9,1879;8,1417;7,54;6,6801;5,785;4,232;3,45;2,740;1
240,975;1763;3788;4250;6628;198;1478;184;5874;3343;2856;2636;6314;5602;4731;5932;1601;2135;1621;2377;1;164,daytime:evening,95;25,3620;24,270;23,2372;22,60;21,184;20,974;19,232;18,1335;17,54;16,6141;15,406;14,1196;13,63;12,250;11,1276;10,742;9,2894;8,267;7,3579;6,1231;5,3770;4,1862;3,86;2,2859;1
240,4984;4516;755;5776;2256;2970;4678;6963;403;967;4117;2506;2673;4293;1835;3415;2778;280;5400;2457;3119;604;5631;5997;173,daytime:night,95;25,3620;24,270;23,14;22,1883;21,2372;20,60;19,184;18,974;17,232;16,1335;15,6141;14,406;13,1196;12,63;11,250;10,189;9,3260;8,1276;7,456;6,742;5,2894;4,267;3,919;2,3579;1
240,817;28;6566;4229;1023;4110;1514;3856;4695;1816;5023;5079;1506;1044;4994;4841;4684;1057;2863;4930;3182;2333;4543;1846;5703;670;19;806;1959;5966,daytime:afternoon,95;25,3620;24,270;23,14;22,1883;21,2372;20,60;19,184;18,974;17,232;16,1335;15,54;14,6141;13,406;12,1196;11,63;10,250;9,189;8,3260;7,1276;6,456;5,742;4,2894;3,267;2,919;1
257,3005;2236;636;2245;3719;2598;1229;3634;1405;1286;6818;128;1813;3765;3876;4369;2764;3053;6001;2335;657;6668;4055;1306;1620;2486;6043;2117;860;2965;2239;3790;1837;4737;269;476;3533;2915;341;1375;3601;135;1917;420;6363;1816;142;5095;3774;271;5313;1896;1931;29;2702;5557;2652;2321;5576;5742;7047;2268;3545;1425;5189;2187;1919;2804;4473;2903;3446;339;2595;4907;1146,daytime:morning,974;25,2372;24,60;23,95;22,457;21,86;20,6141;19,232;18,406;17,942;16,1749;15,7143;14,1166;13,184;12,1131;11,270;10,189;9,430;8,960;7,2558;6,788;5,785;4,14;3,2164;2,168;1
257,4027;1572;1786;4142;6033;219;5404;1928;4420;200;3190;5525;5144;496;940;1151;5392;467;4048;1710;2934;3451;3614;3535;3408;2442;4483;2443;3077;2072;3324;974;4484;4516;2047;5728;4287;6314;3299;1193;1293;942;6233;1269;259;1305;333;4655;5585;2043;2142;5899;1164;5713;4081;270;1148;4554;771;222;1951;4741;4932;2980;4085;5550;2103;539;2979,daytime:evening,974;25,2372;24,60;23,95;22,457;21,84;20,86;19,6141;18,406;17,942;16,7143;15,1166;14,1131;13,270;12,3620;11,430;10,960;9,2558;8,14;7,2164;6,168;5,214;4,3774;3,2349;2,742;1
257,1860;6762;1134;5062;2346;3760;4162;2199;2338;4865;1788;3900;5305;6252;3350;6630;141;1231;2289;457;3417;1023;1501;2708;1043;2750;6850;3642;4535;2799;4836;6683;85;754;2471;2480;100;5247;1417;6277;4840;480;5360;884;2554;6281;5236;381;3979;456;742,daytime:night,974;25,2372;24,95;23,457;22,84;21,86;20,232;19,406;18,942;17,1749;16,7143;15,1166;14,184;13,1131;12,270;11,189;10,3620;9,430;8,2558;7,788;6,785;5,14;4,2164;3,168;2,214;1
257,396;1025;4398;2788;4209;5137;2497;721;6382;4886;2505;2525;2288;5848;3596;5443;5094;1989;711;3254;3724;1761;3149;1743;5558;4375;4973;2177;889;4628;1721;733;1898;6567;4863;2530;2296;5366;3464;4705;4719;2647;5849;3946;1310;4788;2724;5765;798;3983,daytime:afternoon,974;25,2372;24,60;23,457;22,84;21,6141;20,232;19,406;18,942;17,1749;16,7143;15,184;14,1131;13,270;12,189;11,3620;10,430;9,960;8,2558;7,788;6,785;5,14;4,168;3,214;2,3774;1
172,4492;5060;1011;4325;1863;1725;2676;1694;1137;4171;3587;4994;4263;5107;4749;6894;4565;5731;4425;993;7045;2143;4114;149;935,daytime:morning,604;25,3620;24,353;23,3701;22,3255;21,3900;20,3975;19,6091;18,339;17,2180;16,7100;15,2880;14,136;13,891;12,1710;11,603;10,2512;9,4641;8,2894;7,3612;6,4487;5,6259;4,2124;3,3717;2,281;1
172,3932;4449;6199;277;5361;818;5316;1203;3536;5124;1682;6774;5645;423;1935;4196;584;5561;5420;5274;2879;2817;3182;3537;2888;4997;3303;6319;3588;4494;1008;3929;3915;3599;6250;5663;4321;5578,daytime:evening,604;25,3620;24,3255;23,3975;22,6091;21,545;20,3069;19,339;18,7100;17,2880;16,136;15,891;14,1710;13,603;12,207;11,2512;10,4641;9,2894;8,3612;7,4487;6,6259;5,2124;4,3717;3,281;2,4997;1
172,3872;1917;5853;255;3165;310;1750;2732;4898;3193;2126;4639;5562;2008;5007;5412;4824;3681;4630;3686;1004;1831;197;4588;5264;3717;1622;1708;5577;3172;1789;1968;4618;71;5134;1948;4379,daytime:night,604;25,3620;24,353;23,3701;22,3900;21,545;20,3069;19,339;18,2180;17,7100;16,2880;15,136;14,891;13,1710;12,603;11,207;10,2512;9,4641;8,2894;7,4487;6,6259;5,2124;4,3717;3,281;2,4852;1
172,1883;1135;5289;3782;1069;1700;4132;4887;5686;6890;2543;4291;4386;2880;371;137;725;809;2755;2968;1148;3789,daytime:afternoon,3620;25,353;24,3701;23,3255;22,3900;21,3975;20,6091;19,545;18,3069;17,339;16,2180;15,2880;14,136;13,1710;12,603;11,207;10,2512;9,4641;8,2894;7,3612;6,4487;5,6259;4,2124;3,3717;2,281;1
83,236;1799;545;249;2854;1023;3714;3753;4025;2448;4517;1116;3587;4207;3354;2784;3055;1066;3392;604;3799;1708;3031;4087;955,daytime:morning,232;25,3620;24,604;23,545;22,2894;21,3975;20,136;19,250;18,1335;17,2859;16,1936;15,3770;14,2836;13,3317;12,942;11,353;10,95;9,974;8,3900;7,339;6,60;5,7100;4,406;3,269;2,86;1
83,975;207;3953;5707;2836;4174;2785;6321;3521;2034;1447;2025;3831;4527;1936;4050;3640;5515;3357;2059;3187;407;4564;27;3350;1777;1231;4240;5856,daytime:evening,232;25,3620;24,604;23,545;22,2894;21,3975;20,136;19,250;18,1335;17,2859;16,1936;15,3770;14,2836;13,3317;12,942;11,353;10,95;9,974;8,3900;7,339;6,60;5,7100;4,406;3,269;2,86;1
83,5452;1614;3158;1834;198;2986;54;3020;3783;7;5823;4852;6208;552;7024;2970;3588;3910;4046;5340;5821;5645;4244;2176,daytime:night,232;25,604;24,545;23,2894;22,3975;21,136;20,250;19,1335;18,2859;17,1936;16,2836;15,3317;14,353;13,95;12,974;11,339;10,60;9,7100;8,406;7,269;6,86;5,447;4,3701;3,420;2,189;1
83,1502;4169;2129;299;3427;2040;3448;3829;2256;1750;5831;3871;5096;4427;984;3988;891;564;2690;2740;4755;5586;2724;4685;1856;3113;5740;6399,daytime:afternoon,232;25,3620;24,604;23,545;22,2894;21,3975;20,136;19,2859;18,1936;17,3770;16,2836;15,3317;14,942;13,95;12,974;11,3900;10,339;9,60;8,7100;7,86;6,447;5,3701;4,420;3,189;2,6091;1
